hgnc_id	symbol	ensembl_gene_id	hgnc_source	oncogene	tsgene	data_source
HGNC:15489	ZNF331	ENSG00000130844	es105	NA	NA	bushmanlab
HGNC:13099	ZNF35	ENSG00000169981	es105	NA	NA	bushmanlab
HGNC:11955	ZNF384	ENSG00000126746	es105	NA	NA	bushmanlab
HGNC:16762	ZNF423	ENSG00000102935	es105	NA	NA	bushmanlab
HGNC:20817	ZNF429	ENSG00000197013	es105	NA	NA	bushmanlab
HGNC:20877	ZNF442	ENSG00000198342	es105	NA	NA	bushmanlab
HGNC:23258	ZNF479	ENSG00000185177	es105	NA	NA	bushmanlab
HGNC:24605	ZNF521	ENSG00000198795	es105	NA	NA	bushmanlab
HGNC:24737	ZNF569	ENSG00000196437	es105	NA	NA	bushmanlab
HGNC:29238	ZNF608	ENSG00000168916	es105	NA	NA	bushmanlab
HGNC:25821	ZNF668	ENSG00000167394	es105	NA	NA	bushmanlab
HGNC:4928	ZNF875	ENSG00000181666	es105	NA	NA	bushmanlab
HGNC:18126	ZNRF3	ENSG00000183579	es105	NA	NA	bushmanlab
HGNC:23019	ZRSR2	ENSG00000169249	es105	NA	NA	bushmanlab
HGNC:4929	ZSCAN22	ENSG00000182318	es105	NA	NA	bushmanlab
HGNC:40	ABCB1	ENSG00000085563	es105	TRUE	FALSE	cancermine
HGNC:76	ABL1	ENSG00000097007	es105	TRUE	FALSE	cancermine
HGNC:317	AFP	ENSG00000081051	es105	TRUE	FALSE	cancermine
HGNC:357	AIM2	ENSG00000163568	es105	FALSE	TRUE	cancermine
HGNC:391	AKT1	ENSG00000142208	es105	TRUE	TRUE	cancermine
HGNC:392	AKT2	ENSG00000105221	es105	TRUE	FALSE	cancermine
HGNC:15472	ALDH1A2	ENSG00000128918	es105	FALSE	TRUE	cancermine
HGNC:427	ALK	ENSG00000171094	es105	TRUE	FALSE	cancermine
HGNC:25996	ALKBH5	ENSG00000091542	es105	TRUE	FALSE	cancermine
HGNC:26837	AMER1	ENSG00000184675	es105	FALSE	TRUE	cancermine
HGNC:545	ANXA7	ENSG00000138279	es105	FALSE	TRUE	cancermine
HGNC:583	APC	ENSG00000134982	es105	TRUE	TRUE	cancermine
HGNC:644	AR	ENSG00000169083	es105	TRUE	TRUE	cancermine
HGNC:11110	ARID1A	ENSG00000117713	es105	FALSE	TRUE	cancermine
HGNC:18037	ARID2	ENSG00000189079	es105	FALSE	TRUE	cancermine
HGNC:738	ASCL1	ENSG00000139352	es105	TRUE	FALSE	cancermine
HGNC:784	ATF2	ENSG00000115966	es105	TRUE	TRUE	cancermine
HGNC:785	ATF3	ENSG00000162772	es105	TRUE	TRUE	cancermine
HGNC:11393	AURKA	ENSG00000087586	es105	TRUE	FALSE	cancermine
HGNC:905	AXL	ENSG00000167601	es105	TRUE	FALSE	cancermine
HGNC:950	BAP1	ENSG00000163930	es105	FALSE	TRUE	cancermine
HGNC:990	BCL2	ENSG00000171791	es105	TRUE	FALSE	cancermine
HGNC:992	BCL2L1	ENSG00000171552	es105	TRUE	FALSE	cancermine
HGNC:998	BCL3	ENSG00000069399	es105	TRUE	FALSE	cancermine
HGNC:1001	BCL6	ENSG00000113916	es105	TRUE	FALSE	cancermine
HGNC:1014	BCR	ENSG00000186716	es105	TRUE	FALSE	cancermine
HGNC:1034	BECN1	ENSG00000126581	es105	FALSE	TRUE	cancermine
HGNC:1066	BMI1	ENSG00000168283	es105	TRUE	FALSE	cancermine
HGNC:1097	BRAF	ENSG00000157764	es105	TRUE	FALSE	cancermine
HGNC:1100	BRCA1	ENSG00000012048	es105	TRUE	TRUE	cancermine
HGNC:1101	BRCA2	ENSG00000139618	es105	FALSE	TRUE	cancermine
HGNC:14310	BRD7	ENSG00000166164	es105	FALSE	TRUE	cancermine
HGNC:17298	BRF2	ENSG00000104221	es105	TRUE	FALSE	cancermine
HGNC:5951	CADM1	ENSG00000182985	es105	FALSE	TRUE	cancermine
HGNC:1455	CALR	ENSG00000179218	es105	TRUE	FALSE	cancermine
HGNC:16393	CARD11	ENSG00000198286	es105	TRUE	FALSE	cancermine
HGNC:26002	CASZ1	ENSG00000130940	es105	FALSE	TRUE	cancermine
HGNC:1541	CBL	ENSG00000110395	es105	TRUE	FALSE	cancermine
HGNC:1542	CBLB	ENSG00000114423	es105	TRUE	FALSE	cancermine
HGNC:12769	CCN4	ENSG00000104415	es105	TRUE	TRUE	cancermine
HGNC:12771	CCN6	ENSG00000112761	es105	FALSE	TRUE	cancermine
HGNC:1582	CCND1	ENSG00000110092	es105	TRUE	FALSE	cancermine
HGNC:1589	CCNE1	ENSG00000105173	es105	TRUE	FALSE	cancermine
HGNC:17635	CD274	ENSG00000120217	es105	TRUE	FALSE	cancermine
HGNC:16783	CDC73	ENSG00000134371	es105	FALSE	TRUE	cancermine
HGNC:1748	CDH1	ENSG00000039068	es105	TRUE	TRUE	cancermine
HGNC:1759	CDH2	ENSG00000170558	es105	TRUE	FALSE	cancermine
HGNC:1762	CDH3	ENSG00000062038	es105	TRUE	FALSE	cancermine
HGNC:24224	CDK12	ENSG00000167258	es105	FALSE	TRUE	cancermine
HGNC:8749	CDK16	ENSG00000102225	es105	TRUE	FALSE	cancermine
HGNC:1773	CDK4	ENSG00000135446	es105	TRUE	TRUE	cancermine
HGNC:1779	CDK8	ENSG00000132964	es105	TRUE	FALSE	cancermine
HGNC:1784	CDKN1A	ENSG00000124762	es105	TRUE	TRUE	cancermine
HGNC:1785	CDKN1B	ENSG00000111276	es105	TRUE	TRUE	cancermine
HGNC:1787	CDKN2A	ENSG00000147889	es105	TRUE	TRUE	cancermine
HGNC:1788	CDKN2B	ENSG00000147883	es105	TRUE	TRUE	cancermine
HGNC:1789	CDKN2C	ENSG00000123080	es105	FALSE	TRUE	cancermine
HGNC:1806	CDX2	ENSG00000165556	es105	FALSE	TRUE	cancermine
HGNC:1915	CHD1	ENSG00000153922	es105	FALSE	TRUE	cancermine
HGNC:1916	CHD1L	ENSG00000131778	es105	TRUE	FALSE	cancermine
HGNC:16816	CHD5	ENSG00000116254	es105	FALSE	TRUE	cancermine
HGNC:2345	CREB1	ENSG00000118260	es105	TRUE	FALSE	cancermine
HGNC:2363	CRKL	ENSG00000099942	es105	TRUE	FALSE	cancermine
HGNC:2433	CSF1R	ENSG00000182578	es105	TRUE	FALSE	cancermine
HGNC:2478	CST6	ENSG00000175315	es105	FALSE	TRUE	cancermine
HGNC:13723	CTCF	ENSG00000102974	es105	TRUE	TRUE	cancermine
HGNC:2514	CTNNB1	ENSG00000168036	es105	TRUE	FALSE	cancermine
HGNC:2584	CYLD	ENSG00000083799	es105	FALSE	TRUE	cancermine
HGNC:2662	DAB2	ENSG00000153071	es105	FALSE	TRUE	cancermine
HGNC:17294	DAB2IP	ENSG00000136848	es105	FALSE	TRUE	cancermine
HGNC:2663	DACH1	ENSG00000276644	es105	FALSE	TRUE	cancermine
HGNC:2701	DCC	ENSG00000187323	es105	FALSE	TRUE	cancermine
HGNC:18184	DCUN1D1	ENSG00000043093	es105	TRUE	FALSE	cancermine
HGNC:2726	DDIT3	ENSG00000175197	es105	TRUE	FALSE	cancermine
HGNC:2745	DDX3X	ENSG00000215301	es105	TRUE	TRUE	cancermine
HGNC:2768	DEK	ENSG00000124795	es105	TRUE	FALSE	cancermine
HGNC:2865	DHH	ENSG00000139549	es105	TRUE	FALSE	cancermine
HGNC:687	DIRAS3	ENSG00000162595	es105	FALSE	TRUE	cancermine
HGNC:2897	DLC1	ENSG00000164741	es105	FALSE	TRUE	cancermine
HGNC:3113	E2F1	ENSG00000101412	es105	TRUE	TRUE	cancermine
HGNC:23115	EAF2	ENSG00000145088	es105	FALSE	TRUE	cancermine
HGNC:24642	ECRG4	ENSG00000119147	es105	FALSE	TRUE	cancermine
HGNC:3192	EEF1A2	ENSG00000101210	es105	TRUE	FALSE	cancermine
HGNC:3229	EGF	ENSG00000138798	es105	TRUE	FALSE	cancermine
HGNC:3236	EGFR	ENSG00000146648	es105	TRUE	TRUE	cancermine
HGNC:3238	EGR1	ENSG00000120738	es105	TRUE	TRUE	cancermine
HGNC:1316	EML4	ENSG00000143924	es105	TRUE	FALSE	cancermine
HGNC:3335	EMP3	ENSG00000142227	es105	FALSE	TRUE	cancermine
HGNC:3386	EPHA2	ENSG00000142627	es105	TRUE	FALSE	cancermine
HGNC:3390	EPHA7	ENSG00000135333	es105	FALSE	TRUE	cancermine
HGNC:3430	ERBB2	ENSG00000141736	es105	TRUE	TRUE	cancermine
HGNC:3431	ERBB3	ENSG00000065361	es105	TRUE	FALSE	cancermine
HGNC:3432	ERBB4	ENSG00000178568	es105	TRUE	FALSE	cancermine
HGNC:3446	ERG	ENSG00000157554	es105	TRUE	FALSE	cancermine
HGNC:3467	ESR1	ENSG00000091831	es105	TRUE	TRUE	cancermine
HGNC:3488	ETS1	ENSG00000134954	es105	TRUE	FALSE	cancermine
HGNC:3508	EWSR1	ENSG00000182944	es105	TRUE	FALSE	cancermine
HGNC:3522	EYA4	ENSG00000112319	es105	FALSE	TRUE	cancermine
HGNC:3527	EZH2	ENSG00000106462	es105	TRUE	TRUE	cancermine
HGNC:3594	FASN	ENSG00000169710	es105	TRUE	FALSE	cancermine
HGNC:3595	FAT1	ENSG00000083857	es105	FALSE	TRUE	cancermine
HGNC:16712	FBXW7	ENSG00000109670	es105	FALSE	TRUE	cancermine
HGNC:3675	FGF19	ENSG00000162344	es105	TRUE	FALSE	cancermine
HGNC:3688	FGFR1	ENSG00000077782	es105	TRUE	FALSE	cancermine
HGNC:3689	FGFR2	ENSG00000066468	es105	TRUE	FALSE	cancermine
HGNC:3690	FGFR3	ENSG00000068078	es105	TRUE	FALSE	cancermine
HGNC:3701	FHIT	ENSG00000189283	es105	TRUE	TRUE	cancermine
HGNC:27310	FLCN	ENSG00000154803	es105	FALSE	TRUE	cancermine
HGNC:3749	FLI1	ENSG00000151702	es105	TRUE	FALSE	cancermine
HGNC:3750	FLII	ENSG00000177731	es105	TRUE	FALSE	cancermine
HGNC:3765	FLT3	ENSG00000122025	es105	TRUE	FALSE	cancermine
HGNC:3796	FOS	ENSG00000170345	es105	TRUE	FALSE	cancermine
HGNC:5021	FOXA1	ENSG00000129514	es105	TRUE	FALSE	cancermine
HGNC:5022	FOXA2	ENSG00000125798	es105	FALSE	TRUE	cancermine
HGNC:3818	FOXM1	ENSG00000111206	es105	TRUE	FALSE	cancermine
HGNC:3819	FOXO1	ENSG00000150907	es105	TRUE	TRUE	cancermine
HGNC:3821	FOXO3	ENSG00000118689	es105	FALSE	TRUE	cancermine
HGNC:3823	FOXP1	ENSG00000114861	es105	TRUE	TRUE	cancermine
HGNC:6106	FOXP3	ENSG00000049768	es105	TRUE	TRUE	cancermine
HGNC:30469	FOXR2	ENSG00000189299	es105	TRUE	FALSE	cancermine
HGNC:24678	FTO	ENSG00000140718	es105	TRUE	FALSE	cancermine
HGNC:4010	FUS	ENSG00000089280	es105	TRUE	FALSE	cancermine
HGNC:4172	GATA3	ENSG00000107485	es105	TRUE	TRUE	cancermine
HGNC:4237	GFI1	ENSG00000162676	es105	TRUE	FALSE	cancermine
HGNC:23217	GKN1	ENSG00000169605	es105	FALSE	TRUE	cancermine
HGNC:4317	GLI1	ENSG00000111087	es105	TRUE	FALSE	cancermine
HGNC:4318	GLI2	ENSG00000074047	es105	TRUE	FALSE	cancermine
HGNC:4319	GLI3	ENSG00000106571	es105	TRUE	FALSE	cancermine
HGNC:4390	GNAQ	ENSG00000156052	es105	TRUE	FALSE	cancermine
HGNC:4392	GNAS	ENSG00000087460	es105	TRUE	FALSE	cancermine
HGNC:4415	GNMT	ENSG00000124713	es105	FALSE	TRUE	cancermine
HGNC:15451	GOLM1	ENSG00000135052	es105	TRUE	FALSE	cancermine
HGNC:15452	GOLPH3	ENSG00000113384	es105	TRUE	FALSE	cancermine
HGNC:4451	GPC3	ENSG00000147257	es105	TRUE	FALSE	cancermine
HGNC:9836	GPRC5A	ENSG00000013588	es105	FALSE	TRUE	cancermine
HGNC:4856	HDGF	ENSG00000143321	es105	TRUE	FALSE	cancermine
HGNC:4893	HGF	ENSG00000019991	es105	TRUE	FALSE	cancermine
HGNC:11621	HNF1A	ENSG00000135100	es105	FALSE	TRUE	cancermine
HGNC:5106	HOXA5	ENSG00000106004	es105	FALSE	TRUE	cancermine
HGNC:5109	HOXA9	ENSG00000078399	es105	TRUE	FALSE	cancermine
HGNC:5154	HPGD	ENSG00000164120	es105	FALSE	TRUE	cancermine
HGNC:5173	HRAS	ENSG00000174775	es105	TRUE	FALSE	cancermine
HGNC:5363	ID4	ENSG00000172201	es105	TRUE	TRUE	cancermine
HGNC:5382	IDH1	ENSG00000138413	es105	TRUE	FALSE	cancermine
HGNC:5466	IGF2	ENSG00000167244	es105	TRUE	FALSE	cancermine
HGNC:5476	IGFBP7	ENSG00000163453	es105	FALSE	TRUE	cancermine
HGNC:14552	IKBKE	ENSG00000263528	es105	TRUE	FALSE	cancermine
HGNC:13176	IKZF1	ENSG00000185811	es105	FALSE	TRUE	cancermine
HGNC:6075	INPP4B	ENSG00000109452	es105	TRUE	TRUE	cancermine
HGNC:6111	IQGAP2	ENSG00000145703	es105	FALSE	TRUE	cancermine
HGNC:6116	IRF1	ENSG00000125347	es105	FALSE	TRUE	cancermine
HGNC:6119	IRF4	ENSG00000137265	es105	TRUE	FALSE	cancermine
HGNC:5358	IRF8	ENSG00000140968	es105	FALSE	TRUE	cancermine
HGNC:13890	ITCH	ENSG00000078747	es105	FALSE	TRUE	cancermine
HGNC:6192	JAK2	ENSG00000096968	es105	TRUE	FALSE	cancermine
HGNC:6204	JUN	ENSG00000177606	es105	TRUE	FALSE	cancermine
HGNC:19309	KANK1	ENSG00000107104	es105	FALSE	TRUE	cancermine
HGNC:18039	KDM5B	ENSG00000117139	es105	TRUE	FALSE	cancermine
HGNC:11114	KDM5C	ENSG00000126012	es105	FALSE	TRUE	cancermine
HGNC:19181	KIF14	ENSG00000118193	es105	TRUE	FALSE	cancermine
HGNC:6342	KIT	ENSG00000157404	es105	TRUE	FALSE	cancermine
HGNC:6344	KL	ENSG00000133116	es105	FALSE	TRUE	cancermine
HGNC:6348	KLF4	ENSG00000136826	es105	TRUE	TRUE	cancermine
HGNC:6349	KLF5	ENSG00000102554	es105	TRUE	TRUE	cancermine
HGNC:2235	KLF6	ENSG00000067082	es105	FALSE	TRUE	cancermine
HGNC:7132	KMT2A	ENSG00000118058	es105	TRUE	FALSE	cancermine
HGNC:13726	KMT2C	ENSG00000055609	es105	FALSE	TRUE	cancermine
HGNC:6407	KRAS	ENSG00000133703	es105	TRUE	FALSE	cancermine
HGNC:24241	LETMD1	ENSG00000050426	es105	TRUE	FALSE	cancermine
HGNC:30042	LHPP	ENSG00000107902	es105	FALSE	TRUE	cancermine
HGNC:32207	LIN28B	ENSG00000187772	es105	TRUE	FALSE	cancermine
HGNC:6641	LMO1	ENSG00000166407	es105	TRUE	FALSE	cancermine
HGNC:6642	LMO2	ENSG00000135363	es105	TRUE	FALSE	cancermine
HGNC:15586	LRRC4	ENSG00000128594	es105	FALSE	TRUE	cancermine
HGNC:6705	LSAMP	ENSG00000185565	es105	FALSE	TRUE	cancermine
HGNC:30215	MACC1	ENSG00000183742	es105	TRUE	FALSE	cancermine
HGNC:6776	MAF	ENSG00000178573	es105	TRUE	FALSE	cancermine
HGNC:6871	MAPK1	ENSG00000100030	es105	TRUE	FALSE	cancermine
HGNC:3332	MARK2	ENSG00000072518	es105	TRUE	FALSE	cancermine
HGNC:6935	MCC	ENSG00000171444	es105	FALSE	TRUE	cancermine
HGNC:23357	MCTS1	ENSG00000232119	es105	TRUE	FALSE	cancermine
HGNC:6973	MDM2	ENSG00000135679	es105	TRUE	FALSE	cancermine
HGNC:3498	MECOM	ENSG00000085276	es105	TRUE	FALSE	cancermine
HGNC:7000	MEIS1	ENSG00000143995	es105	TRUE	FALSE	cancermine
HGNC:7010	MEN1	ENSG00000133895	es105	TRUE	TRUE	cancermine
HGNC:7029	MET	ENSG00000105976	es105	TRUE	FALSE	cancermine
HGNC:29330	METTL14	ENSG00000145388	es105	TRUE	TRUE	cancermine
HGNC:17563	METTL3	ENSG00000165819	es105	TRUE	TRUE	cancermine
HGNC:7105	MITF	ENSG00000187098	es105	TRUE	FALSE	cancermine
HGNC:7136	MLLT3	ENSG00000171843	es105	TRUE	FALSE	cancermine
HGNC:7217	MPL	ENSG00000117400	es105	TRUE	FALSE	cancermine
HGNC:29608	MTDH	ENSG00000147649	es105	TRUE	FALSE	cancermine
HGNC:3942	MTOR	ENSG00000198793	es105	TRUE	FALSE	cancermine
HGNC:20595	MTUS2	ENSG00000132938	es105	TRUE	FALSE	cancermine
HGNC:7508	MUC1	ENSG00000185499	es105	TRUE	FALSE	cancermine
HGNC:7545	MYB	ENSG00000118513	es105	TRUE	FALSE	cancermine
HGNC:7553	MYC	ENSG00000136997	es105	TRUE	FALSE	cancermine
HGNC:7555	MYCL	ENSG00000116990	es105	TRUE	FALSE	cancermine
HGNC:7559	MYCN	ENSG00000134323	es105	TRUE	FALSE	cancermine
HGNC:7562	MYD88	ENSG00000172936	es105	TRUE	FALSE	cancermine
HGNC:24304	NCAPG	ENSG00000109805	es105	TRUE	FALSE	cancermine
HGNC:7670	NCOA3	ENSG00000124151	es105	TRUE	FALSE	cancermine
HGNC:7671	NCOA4	ENSG00000266412	es105	TRUE	FALSE	cancermine
HGNC:7679	NDRG1	ENSG00000104419	es105	FALSE	TRUE	cancermine
HGNC:14460	NDRG2	ENSG00000165795	es105	FALSE	TRUE	cancermine
HGNC:14466	NDRG4	ENSG00000103034	es105	FALSE	TRUE	cancermine
HGNC:7765	NF1	ENSG00000196712	es105	FALSE	TRUE	cancermine
HGNC:7773	NF2	ENSG00000186575	es105	FALSE	TRUE	cancermine
HGNC:7785	NFIB	ENSG00000147862	es105	TRUE	FALSE	cancermine
HGNC:7794	NFKB1	ENSG00000109320	es105	TRUE	FALSE	cancermine
HGNC:11825	NKX2-1	ENSG00000136352	es105	TRUE	FALSE	cancermine
HGNC:7838	NKX3-1	ENSG00000167034	es105	TRUE	TRUE	cancermine
HGNC:7881	NOTCH1	ENSG00000148400	es105	TRUE	TRUE	cancermine
HGNC:7882	NOTCH2	ENSG00000134250	es105	TRUE	TRUE	cancermine
HGNC:7910	NPM1	ENSG00000181163	es105	TRUE	FALSE	cancermine
HGNC:7961	NR0B2	ENSG00000131910	es105	FALSE	TRUE	cancermine
HGNC:7980	NR4A1	ENSG00000123358	es105	TRUE	TRUE	cancermine
HGNC:7989	NRAS	ENSG00000213281	es105	TRUE	FALSE	cancermine
HGNC:12766	NSD2	ENSG00000109685	es105	TRUE	FALSE	cancermine
HGNC:8031	NTRK1	ENSG00000198400	es105	TRUE	FALSE	cancermine
HGNC:8033	NTRK3	ENSG00000140538	es105	TRUE	TRUE	cancermine
HGNC:8060	NUMB	ENSG00000133961	es105	FALSE	TRUE	cancermine
HGNC:8068	NUP98	ENSG00000110713	es105	TRUE	FALSE	cancermine
HGNC:8143	OPCML	ENSG00000183715	es105	FALSE	TRUE	cancermine
HGNC:8522	OTX2	ENSG00000165588	es105	TRUE	FALSE	cancermine
HGNC:8590	PAK1	ENSG00000149269	es105	TRUE	FALSE	cancermine
HGNC:8620	PAX6	ENSG00000007372	es105	FALSE	TRUE	cancermine
HGNC:30064	PBRM1	ENSG00000163939	es105	FALSE	TRUE	cancermine
HGNC:8760	PDCD1	ENSG00000188389	es105	FALSE	TRUE	cancermine
HGNC:8763	PDCD4	ENSG00000150593	es105	FALSE	TRUE	cancermine
HGNC:8803	PDGFRA	ENSG00000134853	es105	TRUE	FALSE	cancermine
HGNC:22958	PDLIM7	ENSG00000196923	es105	TRUE	FALSE	cancermine
HGNC:30134	PELP1	ENSG00000141456	es105	TRUE	FALSE	cancermine
HGNC:8910	PGR	ENSG00000082175	es105	TRUE	FALSE	cancermine
HGNC:8923	PHGDH	ENSG00000092621	es105	TRUE	FALSE	cancermine
HGNC:8947	PI3	ENSG00000124102	es105	TRUE	FALSE	cancermine
HGNC:8975	PIK3CA	ENSG00000121879	es105	TRUE	FALSE	cancermine
HGNC:8986	PIM1	ENSG00000137193	es105	TRUE	FALSE	cancermine
HGNC:8988	PIN1	ENSG00000127445	es105	TRUE	FALSE	cancermine
HGNC:9077	PLK1	ENSG00000166851	es105	TRUE	FALSE	cancermine
HGNC:9113	PML	ENSG00000140464	es105	TRUE	TRUE	cancermine
HGNC:9277	PPM1D	ENSG00000170836	es105	TRUE	FALSE	cancermine
HGNC:30091	PRAM1	ENSG00000133246	es105	TRUE	FALSE	cancermine
HGNC:9346	PRDM1	ENSG00000057657	es105	FALSE	TRUE	cancermine
HGNC:9404	PRKCI	ENSG00000163558	es105	TRUE	FALSE	cancermine
HGNC:8607	PRKN	ENSG00000185345	es105	FALSE	TRUE	cancermine
HGNC:25209	PRUNE2	ENSG00000106772	es105	FALSE	TRUE	cancermine
HGNC:9555	PSMD10	ENSG00000101843	es105	TRUE	FALSE	cancermine
HGNC:9585	PTCH1	ENSG00000185920	es105	TRUE	TRUE	cancermine
HGNC:9588	PTEN	ENSG00000171862	es105	TRUE	TRUE	cancermine
HGNC:9591	PTGDR	ENSG00000168229	es105	TRUE	TRUE	cancermine
HGNC:9605	PTGS2	ENSG00000073756	es105	TRUE	FALSE	cancermine
HGNC:9308	PTPA	ENSG00000119383	es105	FALSE	TRUE	cancermine
HGNC:9642	PTPN1	ENSG00000196396	es105	TRUE	FALSE	cancermine
HGNC:9644	PTPN11	ENSG00000179295	es105	TRUE	TRUE	cancermine
HGNC:9645	PTPN12	ENSG00000127947	es105	FALSE	TRUE	cancermine
HGNC:9668	PTPRD	ENSG00000153707	es105	FALSE	TRUE	cancermine
HGNC:9690	PTTG1	ENSG00000164611	es105	TRUE	FALSE	cancermine
HGNC:21100	QKI	ENSG00000112531	es105	FALSE	TRUE	cancermine
HGNC:9758	RAB1A	ENSG00000138069	es105	TRUE	FALSE	cancermine
HGNC:18238	RAB25	ENSG00000132698	es105	TRUE	TRUE	cancermine
HGNC:9801	RAC1	ENSG00000136238	es105	TRUE	FALSE	cancermine
HGNC:9829	RAF1	ENSG00000132155	es105	TRUE	FALSE	cancermine
HGNC:9864	RARA	ENSG00000131759	es105	TRUE	FALSE	cancermine
HGNC:9882	RASSF1	ENSG00000068028	es105	FALSE	TRUE	cancermine
HGNC:9884	RB1	ENSG00000139687	es105	TRUE	TRUE	cancermine
HGNC:15818	RBM38	ENSG00000132819	es105	FALSE	TRUE	cancermine
HGNC:9902	RBM5	ENSG00000003756	es105	FALSE	TRUE	cancermine
HGNC:9954	REL	ENSG00000162924	es105	TRUE	FALSE	cancermine
HGNC:9967	RET	ENSG00000165731	es105	TRUE	FALSE	cancermine
HGNC:18756	RHOBTB2	ENSG00000008853	es105	FALSE	TRUE	cancermine
HGNC:686	RHOH	ENSG00000168421	es105	TRUE	FALSE	cancermine
HGNC:10019	RIPK1	ENSG00000137275	es105	TRUE	FALSE	cancermine
HGNC:10261	ROS1	ENSG00000047936	es105	TRUE	FALSE	cancermine
HGNC:10471	RUNX1	ENSG00000159216	es105	TRUE	TRUE	cancermine
HGNC:1535	RUNX1T1	ENSG00000079102	es105	TRUE	FALSE	cancermine
HGNC:10472	RUNX2	ENSG00000124813	es105	TRUE	FALSE	cancermine
HGNC:10473	RUNX3	ENSG00000020633	es105	TRUE	TRUE	cancermine
HGNC:15924	SALL4	ENSG00000101115	es105	TRUE	FALSE	cancermine
HGNC:10728	SEMA3F	ENSG00000001617	es105	FALSE	TRUE	cancermine
HGNC:8949	SERPINB5	ENSG00000206075	es105	FALSE	TRUE	cancermine
HGNC:18420	SETD2	ENSG00000181555	es105	FALSE	TRUE	cancermine
HGNC:10761	SETDB1	ENSG00000143379	es105	TRUE	FALSE	cancermine
HGNC:10848	SHH	ENSG00000164690	es105	TRUE	FALSE	cancermine
HGNC:14929	SIRT1	ENSG00000096717	es105	TRUE	TRUE	cancermine
HGNC:10886	SIRT2	ENSG00000068903	es105	FALSE	TRUE	cancermine
HGNC:14931	SIRT3	ENSG00000142082	es105	FALSE	TRUE	cancermine
HGNC:14934	SIRT6	ENSG00000077463	es105	TRUE	TRUE	cancermine
HGNC:14935	SIRT7	ENSG00000187531	es105	TRUE	FALSE	cancermine
HGNC:10901	SKP2	ENSG00000145604	es105	TRUE	FALSE	cancermine
HGNC:12876	SLC39A1	ENSG00000143570	es105	FALSE	TRUE	cancermine
HGNC:11026	SLC3A2	ENSG00000168003	es105	TRUE	FALSE	cancermine
HGNC:11086	SLIT2	ENSG00000145147	es105	FALSE	TRUE	cancermine
HGNC:6770	SMAD4	ENSG00000141646	es105	TRUE	TRUE	cancermine
HGNC:11100	SMARCA4	ENSG00000127616	es105	FALSE	TRUE	cancermine
HGNC:11103	SMARCB1	ENSG00000099956	es105	TRUE	TRUE	cancermine
HGNC:11119	SMO	ENSG00000128602	es105	TRUE	FALSE	cancermine
HGNC:21067	SMYD4	ENSG00000186532	es105	FALSE	TRUE	cancermine
HGNC:19383	SOCS1	ENSG00000185338	es105	FALSE	TRUE	cancermine
HGNC:19382	SOCS2	ENSG00000120833	es105	TRUE	TRUE	cancermine
HGNC:11190	SOX10	ENSG00000100146	es105	TRUE	FALSE	cancermine
HGNC:11195	SOX2	ENSG00000181449	es105	TRUE	FALSE	cancermine
HGNC:11200	SOX4	ENSG00000124766	es105	TRUE	FALSE	cancermine
HGNC:11204	SOX9	ENSG00000125398	es105	TRUE	FALSE	cancermine
HGNC:11219	SPARC	ENSG00000113140	es105	FALSE	TRUE	cancermine
HGNC:11241	SPI1	ENSG00000066336	es105	TRUE	FALSE	cancermine
HGNC:11254	SPOP	ENSG00000121067	es105	TRUE	TRUE	cancermine
HGNC:11283	SRC	ENSG00000197122	es105	TRUE	FALSE	cancermine
HGNC:10780	SRSF1	ENSG00000136450	es105	TRUE	FALSE	cancermine
HGNC:11340	SS18	ENSG00000141380	es105	TRUE	FALSE	cancermine
HGNC:11336	SSX2	ENSG00000241476	es105	TRUE	FALSE	cancermine
HGNC:11362	STAT1	ENSG00000115415	es105	FALSE	TRUE	cancermine
HGNC:11364	STAT3	ENSG00000168610	es105	TRUE	TRUE	cancermine
HGNC:11389	STK11	ENSG00000118046	es105	TRUE	TRUE	cancermine
HGNC:11491	SYK	ENSG00000165025	es105	TRUE	TRUE	cancermine
HGNC:11524	TACC3	ENSG00000013810	es105	TRUE	FALSE	cancermine
HGNC:11577	TAFAZZIN	ENSG00000102125	es105	TRUE	FALSE	cancermine
HGNC:11556	TAL1	ENSG00000162367	es105	TRUE	FALSE	cancermine
HGNC:11604	TBX5	ENSG00000089225	es105	FALSE	TRUE	cancermine
HGNC:11648	TCL1A	ENSG00000100721	es105	TRUE	FALSE	cancermine
HGNC:11730	TERT	ENSG00000164362	es105	TRUE	FALSE	cancermine
HGNC:29484	TET1	ENSG00000138336	es105	TRUE	TRUE	cancermine
HGNC:25941	TET2	ENSG00000168769	es105	FALSE	TRUE	cancermine
HGNC:11748	TFCP2	ENSG00000135457	es105	TRUE	FALSE	cancermine
HGNC:11755	TFF1	ENSG00000160182	es105	FALSE	TRUE	cancermine
HGNC:11801	THY1	ENSG00000154096	es105	FALSE	TRUE	cancermine
HGNC:5056	TLX1	ENSG00000107807	es105	TRUE	FALSE	cancermine
HGNC:11876	TMPRSS2	ENSG00000184012	es105	TRUE	FALSE	cancermine
HGNC:11896	TNFAIP3	ENSG00000118503	es105	FALSE	TRUE	cancermine
HGNC:24352	TNS4	ENSG00000131746	es105	TRUE	FALSE	cancermine
HGNC:11998	TP53	ENSG00000141510	es105	TRUE	TRUE	cancermine
