ensembl_gene_symbol	ensembl_gene_id	hgnc_symbol	hgnc_id	refseq_gene_symbol	ncbi_gene_id	oncogene	tsgene
SLC25A13	ENSG00000004864.14	SLC25A13	HGNC:10983	SLC25A13	10165	NA	NA
SLC26A3	ENSG00000091138.13	SLC26A3	HGNC:3018	SLC26A3	1811	FALSE	FALSE
SLC34A2	ENSG00000157765.13	SLC34A2	HGNC:11020	SLC34A2	10568	FALSE	TRUE
SLC3A2	ENSG00000168003.18	SLC3A2	HGNC:11026	SLC3A2	6520	TRUE	FALSE
SLC44A1	ENSG00000070214.16	SLC44A1	HGNC:18798	SLC44A1	23446	NA	NA
SLC45A3	ENSG00000158715.6	SLC45A3	HGNC:8642	SLC45A3	85414	FALSE	FALSE
SLC5A5	ENSG00000105641.4	SLC5A5	HGNC:11040	SLC5A5	6528	FALSE	FALSE
SLC6A3	ENSG00000142319.18	SLC6A3	HGNC:11049	SLC6A3	6531	FALSE	FALSE
SLC9A3R1	ENSG00000109062.12	NHERF1	HGNC:11075	SLC9A3R1	9368	TRUE	TRUE
SLCO1B1	ENSG00000134538.3	SLCO1B1	HGNC:10959	SLCO1B1	10599	TRUE	FALSE
SLFN11	ENSG00000172716.17	SLFN11	HGNC:26633	SLFN11	91607	FALSE	TRUE
SLIT2	ENSG00000145147.20	SLIT2	HGNC:11086	SLIT2	9353	FALSE	FALSE
SLX4	ENSG00000188827.11	SLX4	HGNC:23845	SLX4	84464	FALSE	TRUE
SMAD2	ENSG00000175387.16	SMAD2	HGNC:6768	SMAD2	4087	FALSE	TRUE
SMAD3	ENSG00000166949.17	SMAD3	HGNC:6769	SMAD3	4088	FALSE	TRUE
SMAD4	ENSG00000141646.15	SMAD4	HGNC:6770	SMAD4	4089	FALSE	TRUE
SMAD9	ENSG00000120693.14	SMAD9	HGNC:6774	SMAD9	4093	FALSE	FALSE
SMARCA1	ENSG00000102038.16	SMARCA1	HGNC:11097	SMARCA1	6594	FALSE	TRUE
SMARCA2	ENSG00000080503.24	SMARCA2	HGNC:11098	SMARCA2	6595	FALSE	TRUE
SMARCA4	ENSG00000127616.20	SMARCA4	HGNC:11100	SMARCA4	6597	FALSE	TRUE
SMARCB1	ENSG00000099956.20	SMARCB1	HGNC:11103	SMARCB1	6598	FALSE	TRUE
SMARCD1	ENSG00000066117.15	SMARCD1	HGNC:11106	SMARCD1	6602	FALSE	FALSE
SMARCE1	ENSG00000073584.20	SMARCE1	HGNC:11109	SMARCE1	6605	TRUE	TRUE
SMC1A	ENSG00000072501.19	SMC1A	HGNC:11111	SMC1A	8243	FALSE	TRUE
SMC3	ENSG00000108055.11	SMC3	HGNC:2468	SMC3	9126	FALSE	TRUE
SMG1	ENSG00000157106.18	SMG1	HGNC:30045	SMG1	23049	FALSE	TRUE
SMO	ENSG00000128602.11	SMO	HGNC:11119	SMO	6608	TRUE	FALSE
SMTNL2	ENSG00000188176.12	SMTNL2	HGNC:24764	SMTNL2	342527	TRUE	FALSE
SMYD3	ENSG00000185420.19	SMYD3	HGNC:15513	SMYD3	64754	TRUE	FALSE
SNCAIP	ENSG00000064692.20	SNCAIP	HGNC:11139	SNCAIP	9627	NA	NA
SND1	ENSG00000197157.11	SND1	HGNC:30646	SND1	27044	TRUE	FALSE
SNX2	ENSG00000205302.7	SNX2	HGNC:11173	SNX2	6643	NA	NA
SNX29	ENSG00000048471.14	SNX29	HGNC:30542	SNX29	92017	FALSE	FALSE
SOCS1	ENSG00000185338.7	SOCS1	HGNC:19383	SOCS1	8651	FALSE	TRUE
SOCS3	ENSG00000184557.4	SOCS3	HGNC:19391	SOCS3	9021	FALSE	TRUE
SOS1	ENSG00000115904.15	SOS1	HGNC:11187	SOS1	6654	TRUE	FALSE
SOS2	ENSG00000100485.12	SOS2	HGNC:11188	SOS2	6655	NA	NA
SOX10	ENSG00000100146.19	SOX10	HGNC:11190	SOX10	6663	TRUE	FALSE
SOX17	ENSG00000164736.6	SOX17	HGNC:18122	SOX17	64321	FALSE	TRUE
SOX2	ENSG00000181449.4	SOX2	HGNC:11195	SOX2	6657	TRUE	FALSE
SOX21	ENSG00000125285.6	SOX21	HGNC:11197	SOX21	11166	FALSE	TRUE
SOX4	ENSG00000124766.7	SOX4	HGNC:11200	SOX4	6659	TRUE	TRUE
SOX9	ENSG00000125398.8	SOX9	HGNC:11204	SOX9	6662	TRUE	TRUE
SP140	ENSG00000079263.19	SP140	HGNC:17133	SP140	11262	FALSE	TRUE
SP3	ENSG00000172845.18	SP3	HGNC:11208	SP3	6670	FALSE	FALSE
SPATA31A7	ENSG00000276040.4	SPATA31A7	HGNC:32007	SPATA31A7	26165	FALSE	TRUE
SPECC1	ENSG00000128487.19	SPECC1	HGNC:30615	SPECC1	92521	FALSE	FALSE
SPEN	ENSG00000065526.12	SPEN	HGNC:17575	SPEN	23013	FALSE	TRUE
SPI1	ENSG00000066336.12	SPI1	HGNC:11241	SPI1	6688	TRUE	TRUE
SPINK1	ENSG00000164266.11	SPINK1	HGNC:11244	SPINK1	6690	FALSE	FALSE
SPOP	ENSG00000121067.19	SPOP	HGNC:11254	SPOP	8405	FALSE	TRUE
SPRED1	ENSG00000166068.13	SPRED1	HGNC:20249	SPRED1	161742	FALSE	TRUE
SPRTN	ENSG00000010072.16	SPRTN	HGNC:25356	SPRTN	83932	FALSE	TRUE
SPTA1	ENSG00000163554.15	SPTA1	HGNC:11272	SPTA1	6708	FALSE	FALSE
SPTAN1	ENSG00000197694.18	SPTAN1	HGNC:11273	SPTAN1	6709	FALSE	FALSE
SPTBN1	ENSG00000115306.16	SPTBN1	HGNC:11275	SPTBN1	6711	FALSE	FALSE
SQSTM1	ENSG00000161011.20	SQSTM1	HGNC:11280	SQSTM1	8878	TRUE	FALSE
SRC	ENSG00000197122.13	SRC	HGNC:11283	SRC	6714	TRUE	FALSE
SRF	ENSG00000112658.8	SRF	HGNC:11291	SRF	6722	NA	NA
SRGAP1	ENSG00000196935.9	SRGAP1	HGNC:17382	SRGAP1	57522	NA	NA
SRGAP3	ENSG00000196220.17	SRGAP3	HGNC:19744	SRGAP3	9901	FALSE	TRUE
SRP72	ENSG00000174780.17	SRP72	HGNC:11303	SRP72	6731	NA	NA
SRRM2	ENSG00000167978.17	SRRM2	HGNC:16639	SRRM2	23524	NA	NA
SRSF1	ENSG00000136450.13	SRSF1	HGNC:10780	SRSF1	6426	TRUE	FALSE
SRSF2	ENSG00000161547.17	SRSF2	HGNC:10783	SRSF2	6427	FALSE	FALSE
SRSF3	ENSG00000112081.17	SRSF3	HGNC:10785	SRSF3	6428	TRUE	FALSE
SRY	ENSG00000184895.8	SRY	HGNC:11311	SRY	6736	NA	NA
SS18	ENSG00000141380.14	SS18	HGNC:11340	SS18	6760	TRUE	FALSE
SS18L1	ENSG00000184402.15	SS18L1	HGNC:15592	SS18L1	26039	FALSE	FALSE
SSBP2	ENSG00000145687.17	SSBP2	HGNC:15831	SSBP2	23635	NA	NA
SSX1	ENSG00000126752.8	SSX1	HGNC:11335	SSX1	6756	TRUE	FALSE
SSX2	ENSG00000241476.9	SSX2	HGNC:11336	SSX2	6757	TRUE	FALSE
SSX4	ENSG00000268009.6	SSX4	HGNC:11338	SSX4	6759	TRUE	FALSE
STAG1	ENSG00000118007.13	STAG1	HGNC:11354	STAG1	10274	FALSE	TRUE
STAG2	ENSG00000101972.20	STAG2	HGNC:11355	STAG2	10735	FALSE	TRUE
STAG3	ENSG00000066923.18	STAG3	HGNC:11356	STAG3	10734	FALSE	FALSE
STAT1	ENSG00000115415.20	STAT1	HGNC:11362	STAT1	6772	FALSE	FALSE
STAT2	ENSG00000170581.14	STAT2	HGNC:11363	STAT2	6773	FALSE	FALSE
STAT3	ENSG00000168610.16	STAT3	HGNC:11364	STAT3	6774	TRUE	FALSE
STAT4	ENSG00000138378.19	STAT4	HGNC:11365	STAT4	6775	TRUE	FALSE
STAT5A	ENSG00000126561.18	STAT5A	HGNC:11366	STAT5A	6776	TRUE	FALSE
STAT5B	ENSG00000173757.10	STAT5B	HGNC:11367	STAT5B	6777	TRUE	FALSE
STAT6	ENSG00000166888.12	STAT6	HGNC:11368	STAT6	6778	TRUE	FALSE
STIL	ENSG00000123473.17	STIL	HGNC:10879	STIL	6491	TRUE	FALSE
STK11	ENSG00000118046.17	STK11	HGNC:11389	STK11	6794	FALSE	TRUE
STK19	ENSG00000204344.16	STK19	HGNC:11398	STK19	8859	TRUE	FALSE
STK40	ENSG00000196182.11	STK40	HGNC:21373	STK40	83931	FALSE	FALSE
STN1	ENSG00000107960.11	STN1	HGNC:26200	STN1	79991	FALSE	FALSE
STRN	ENSG00000115808.12	STRN	HGNC:11424	STRN	6801	FALSE	FALSE
STRN3	ENSG00000196792.12	STRN3	HGNC:15720	STRN3	29966	NA	NA
STS	ENSG00000101846.9	STS	HGNC:11425	STS	412	FALSE	TRUE
STX11	ENSG00000135604.10	STX11	HGNC:11429	STX11	8676	NA	NA
STXBP2	ENSG00000076944.17	STXBP2	HGNC:11445	STXBP2	6813	NA	NA
SUFU	ENSG00000107882.12	SUFU	HGNC:16466	SUFU	51684	FALSE	TRUE
SUZ12	ENSG00000178691.11	SUZ12	HGNC:17101	SUZ12	23512	FALSE	TRUE
SYK	ENSG00000165025.15	SYK	HGNC:11491	SYK	6850	TRUE	FALSE
SYNE1	ENSG00000131018.25	SYNE1	HGNC:17089	SYNE1	23345	FALSE	FALSE
SYNE2	ENSG00000054654.20	SYNE2	HGNC:17084	SYNE2	23224	FALSE	FALSE
SZT2	ENSG00000198198.17	SZT2	HGNC:29040	SZT2	23334	FALSE	FALSE
TACC1	ENSG00000147526.20	TACC1	HGNC:11522	TACC1	6867	FALSE	FALSE
TACC2	ENSG00000138162.19	TACC2	HGNC:11523	TACC2	10579	NA	NA
TACC3	ENSG00000013810.21	TACC3	HGNC:11524	TACC3	10460	TRUE	FALSE
TACSTD2	ENSG00000184292.7	TACSTD2	HGNC:11530	TACSTD2	4070	TRUE	FALSE
TAF1	ENSG00000147133.17	TAF1	HGNC:11535	TAF1	6872	TRUE	FALSE
TAF15	ENSG00000270647.7	TAF15	HGNC:11547	TAF15	8148	TRUE	FALSE
TAL1	ENSG00000162367.12	TAL1	HGNC:11556	TAL1	6886	TRUE	FALSE
TAL2	ENSG00000186051.7	TAL2	HGNC:11557	TAL2	6887	TRUE	FALSE
TAP1	ENSG00000168394.12	TAP1	HGNC:43	TAP1	6890	FALSE	FALSE
TAP2	ENSG00000204267.17	TAP2	HGNC:44	TAP2	6891	FALSE	FALSE
TBK1	ENSG00000183735.11	TBK1	HGNC:11584	TBK1	29110	FALSE	FALSE
TBL1XR1	ENSG00000177565.18	TBL1XR1	HGNC:29529	TBL1XR1	79718	TRUE	FALSE
TBX3	ENSG00000135111.16	TBX3	HGNC:11602	TBX3	6926	FALSE	TRUE
TBXT	ENSG00000164458.10	TBXT	HGNC:11515	TBXT	6862	FALSE	FALSE
TCEA1	ENSG00000187735.15	TCEA1	HGNC:11612	TCEA1	6917	FALSE	FALSE
TCF12	ENSG00000140262.18	TCF12	HGNC:11623	TCF12	6938	FALSE	FALSE
TCF3	ENSG00000071564.17	TCF3	HGNC:11633	TCF3	6929	FALSE	TRUE
TCF4	ENSG00000196628.20	TCF4	HGNC:11634	TCF4	6925	TRUE	TRUE
TCF7L2	ENSG00000148737.17	TCF7L2	HGNC:11641	TCF7L2	6934	FALSE	TRUE
TCL1A	ENSG00000100721.11	TCL1A	HGNC:11648	TCL1A	8115	TRUE	FALSE
TCL1B	ENSG00000213231.13	TCL1B	HGNC:11649	TCL1B	9623	TRUE	FALSE
TEAD1	ENSG00000187079.20	TEAD1	HGNC:11714	TEAD1	7003	NA	NA
TEC	ENSG00000135605.13	TEC	HGNC:11719	TEC	7006	TRUE	FALSE
TEK	ENSG00000120156.22	TEK	HGNC:11724	TEK	7010	FALSE	FALSE
TENM1	ENSG00000009694.13	TENM1	HGNC:8117	TENM1	10178	FALSE	TRUE
TENT5C	ENSG00000183508.5	TENT5C	HGNC:24712	TENT5C	54855	FALSE	TRUE
TERC	ENSG00000270141.3	TERC	HGNC:11727	TERC	7012	NA	NA
TERF2IP	ENSG00000166848.7	TERF2IP	HGNC:19246	TERF2IP	54386	FALSE	FALSE
TERT	ENSG00000164362.21	TERT	HGNC:11730	TERT	7015	TRUE	FALSE
TET1	ENSG00000138336.9	TET1	HGNC:29484	TET1	80312	FALSE	TRUE
TET2	ENSG00000168769.14	TET2	HGNC:25941	TET2	54790	FALSE	TRUE
TET3	ENSG00000187605.16	TET3	HGNC:28313	TET3	200424	FALSE	TRUE
TFAP2A	ENSG00000137203.15	TFAP2A	HGNC:11742	TFAP2A	7020	FALSE	TRUE
TFAP4	ENSG00000090447.12	TFAP4	HGNC:11745	TFAP4	7023	FALSE	FALSE
TFCP2	ENSG00000135457.11	TFCP2	HGNC:11748	TFCP2	7024	TRUE	FALSE
TFE3	ENSG00000068323.17	TFE3	HGNC:11752	TFE3	7030	TRUE	FALSE
TFEB	ENSG00000112561.19	TFEB	HGNC:11753	TFEB	7942	TRUE	FALSE
TFG	ENSG00000114354.15	TFG	HGNC:11758	TFG	10342	TRUE	FALSE
TFPT	ENSG00000105619.14	TFPT	HGNC:13630	TFPT	29844	FALSE	FALSE
TFRC	ENSG00000072274.13	TFRC	HGNC:11763	TFRC	7037	FALSE	FALSE
TG	ENSG00000042832.12	TG	HGNC:11764	TG	7038	TRUE	FALSE
TGFA	ENSG00000163235.16	TGFA	HGNC:11765	TGFA	7039	FALSE	FALSE
TGFBR1	ENSG00000106799.13	TGFBR1	HGNC:11772	TGFBR1	7046	FALSE	TRUE
TGFBR2	ENSG00000163513.19	TGFBR2	HGNC:11773	TGFBR2	7048	FALSE	TRUE
TGFBR3	ENSG00000069702.11	TGFBR3	HGNC:11774	TGFBR3	7049	FALSE	FALSE
TGIF1	ENSG00000177426.22	TGIF1	HGNC:11776	TGIF1	7050	FALSE	TRUE
THADA	ENSG00000115970.19	THADA	HGNC:19217	THADA	63892	NA	NA
THBS1	ENSG00000137801.11	THBS1	HGNC:11785	THBS1	7057	FALSE	TRUE
THBS2	ENSG00000186340.17	THBS2	HGNC:11786	THBS2	7058	FALSE	FALSE
THRAP3	ENSG00000054118.15	THRAP3	HGNC:22964	THRAP3	9967	FALSE	FALSE
TIGAR	ENSG00000078237.7	TIGAR	HGNC:1185	TIGAR	57103	TRUE	FALSE
TINF2	ENSG00000092330.18	TINF2	HGNC:11824	TINF2	26277	NA	NA
TLE1	ENSG00000196781.16	TLE1	HGNC:11837	TLE1	7088	FALSE	FALSE
TLE2	ENSG00000065717.15	TLE2	HGNC:11838	TLE2	7089	FALSE	FALSE
TLE3	ENSG00000140332.18	TLE3	HGNC:11839	TLE3	7090	FALSE	FALSE
TLE4	ENSG00000106829.20	TLE4	HGNC:11840	TLE4	7091	FALSE	FALSE
TLL1	ENSG00000038295.8	TLL1	HGNC:11843	TLL1	7092	FALSE	FALSE
TLR4	ENSG00000136869.16	TLR4	HGNC:11850	TLR4	7099	TRUE	FALSE
TLX1	ENSG00000107807.13	TLX1	HGNC:5056	TLX1	3195	TRUE	FALSE
TLX3	ENSG00000164438.6	TLX3	HGNC:13532	TLX3	30012	TRUE	FALSE
TMC6	ENSG00000141524.17	TMC6	HGNC:18021	TMC6	11322	TRUE	TRUE
TMC8	ENSG00000167895.15	TMC8	HGNC:20474	TMC8	147138	FALSE	FALSE
TMEM127	ENSG00000135956.9	TMEM127	HGNC:26038	TMEM127	55654	FALSE	TRUE
TMEM30A	ENSG00000112697.17	TMEM30A	HGNC:16667	TMEM30A	55754	FALSE	TRUE
TMPRSS2	ENSG00000184012.14	TMPRSS2	HGNC:11876	TMPRSS2	7113	FALSE	FALSE
TMSB4X	ENSG00000205542.11	TMSB4X	HGNC:11881	TMSB4X	7114	TRUE	FALSE
TNC	ENSG00000041982.16	TNC	HGNC:5318	TNC	3371	TRUE	FALSE
TNF	ENSG00000232810.4	TNF	HGNC:11892	TNF	7124	TRUE	FALSE
TNFAIP3	ENSG00000118503.16	TNFAIP3	HGNC:11896	TNFAIP3	7128	FALSE	TRUE
TNFRSF11A	ENSG00000141655.17	TNFRSF11A	HGNC:11908	TNFRSF11A	8792	NA	NA
TNFRSF14	ENSG00000157873.18	TNFRSF14	HGNC:11912	TNFRSF14	8764	FALSE	TRUE
TNFRSF17	ENSG00000048462.11	TNFRSF17	HGNC:11913	TNFRSF17	608	TRUE	FALSE
TNFRSF8	ENSG00000120949.15	TNFRSF8	HGNC:11923	TNFRSF8	943	FALSE	FALSE
TNFSF10	ENSG00000121858.11	TNFSF10	HGNC:11925	TNFSF10	8743	FALSE	FALSE
TNFSF13	ENSG00000161955.17	TNFSF13	HGNC:11928	TNFSF13	8741	TRUE	FALSE
TNKS2	ENSG00000107854.6	TNKS2	HGNC:15677	TNKS2	80351	NA	NA
TNRC18	ENSG00000182095.15	TNRC18	HGNC:11962	TNRC18	84629	FALSE	FALSE
TNS1	ENSG00000079308.20	TNS1	HGNC:11973	TNS1	7145	FALSE	TRUE
TNS4	ENSG00000131746.13	TNS4	HGNC:24352	TNS4	84951	TRUE	FALSE
TONSL	ENSG00000160949.18	TONSL	HGNC:7801	TONSL	4796	FALSE	FALSE
TOP1	ENSG00000198900.7	TOP1	HGNC:11986	TOP1	7150	TRUE	FALSE
TOP2A	ENSG00000131747.15	TOP2A	HGNC:11989	TOP2A	7153	TRUE	FALSE
TP53	ENSG00000141510.18	TP53	HGNC:11998	TP53	7157	FALSE	TRUE
TP53BP1	ENSG00000067369.14	TP53BP1	HGNC:11999	TP53BP1	7158	FALSE	TRUE
TP53BP2	ENSG00000143514.17	TP53BP2	HGNC:12000	TP53BP2	7159	FALSE	FALSE
TP53INP1	ENSG00000164938.14	TP53INP1	HGNC:18022	TP53INP1	94241	FALSE	TRUE
TP63	ENSG00000073282.14	TP63	HGNC:15979	TP63	8626	TRUE	TRUE
TP73	ENSG00000078900.15	TP73	HGNC:12003	TP73	7161	FALSE	TRUE
TPM3	ENSG00000143549.21	TPM3	HGNC:12012	TPM3	7170	FALSE	TRUE
TPM4	ENSG00000167460.17	TPM4	HGNC:12013	TPM4	7171	FALSE	FALSE
TPMT	ENSG00000137364.5	TPMT	HGNC:12014	TPMT	7172	TRUE	FALSE
TPR	ENSG00000047410.14	TPR	HGNC:12017	TPR	7175	FALSE	FALSE
TPTE	ENSG00000274391.5	TPTE	HGNC:12023	TPTE	7179	FALSE	TRUE
TPX2	ENSG00000088325.16	TPX2	HGNC:1249	TPX2	22974	TRUE	FALSE
TRAF1	ENSG00000056558.11	TRAF1	HGNC:12031	TRAF1	7185	FALSE	FALSE
TRAF2	ENSG00000127191.18	TRAF2	HGNC:12032	TRAF2	7186	FALSE	FALSE
TRAF3	ENSG00000131323.16	TRAF3	HGNC:12033	TRAF3	7187	FALSE	TRUE
TRAF5	ENSG00000082512.15	TRAF5	HGNC:12035	TRAF5	7188	FALSE	TRUE
TRAF6	ENSG00000175104.15	TRAF6	HGNC:12036	TRAF6	7189	TRUE	FALSE
TRAF7	ENSG00000131653.13	TRAF7	HGNC:20456	TRAF7	84231	FALSE	FALSE
TRIB3	ENSG00000101255.12	TRIB3	HGNC:16228	TRIB3	57761	TRUE	FALSE
TRIM24	ENSG00000122779.18	TRIM24	HGNC:11812	TRIM24	8805	TRUE	TRUE
TRIM27	ENSG00000204713.11	TRIM27	HGNC:9975	TRIM27	5987	TRUE	FALSE
TRIM28	ENSG00000130726.12	TRIM28	HGNC:16384	TRIM28	10155	FALSE	FALSE
TRIM33	ENSG00000197323.12	TRIM33	HGNC:16290	TRIM33	51592	FALSE	TRUE
TRIM37	ENSG00000108395.14	TRIM37	HGNC:7523	TRIM37	4591	TRUE	FALSE
TRIM51	ENSG00000124900.12	TRIM51	HGNC:19023	TRIM51	84767	TRUE	FALSE
TRIO	ENSG00000038382.21	TRIO	HGNC:12303	TRIO	7204	FALSE	FALSE
TRIP11	ENSG00000100815.12	TRIP11	HGNC:12305	TRIP11	9321	FALSE	FALSE
TRIP13	ENSG00000071539.14	TRIP13	HGNC:12307	TRIP13	9319	TRUE	TRUE
TRPM1	ENSG00000134160.15	TRPM1	HGNC:7146	TRPM1	4308	FALSE	TRUE
TRRAP	ENSG00000196367.14	TRRAP	HGNC:12347	TRRAP	8295	TRUE	FALSE
TSC1	ENSG00000165699.15	TSC1	HGNC:12362	TSC1	7248	FALSE	TRUE
TSC2	ENSG00000103197.18	TSC2	HGNC:12363	TSC2	7249	FALSE	TRUE
TSHR	ENSG00000165409.18	TSHR	HGNC:12373	TSHR	7253	TRUE	FALSE
TSR2	ENSG00000158526.8	TSR2	HGNC:25455	TSR2	90121	NA	NA
TTK	ENSG00000112742.10	TTK	HGNC:12401	TTK	7272	FALSE	FALSE
TXNIP	ENSG00000265972.6	TXNIP	HGNC:16952	TXNIP	10628	FALSE	TRUE
TYK2	ENSG00000105397.14	TYK2	HGNC:12440	TYK2	7297	TRUE	FALSE
TYMS	ENSG00000176890.16	TYMS	HGNC:12441	TYMS	7298	FALSE	FALSE
TYR	ENSG00000077498.9	TYR	HGNC:12442	TYR	7299	FALSE	FALSE
TYRP1	ENSG00000107165.13	TYRP1	HGNC:12450	TYRP1	7306	FALSE	FALSE
U2AF1	ENSG00000160201.12	U2AF1	HGNC:12453	U2AF1	7307	TRUE	FALSE
U2AF2	ENSG00000063244.13	U2AF2	HGNC:23156	U2AF2	11338	FALSE	FALSE
UBE2A	ENSG00000077721.16	UBE2A	HGNC:12472	UBE2A	7319	TRUE	FALSE
UBE2L3	ENSG00000185651.15	UBE2L3	HGNC:12488	UBE2L3	7332	NA	NA
UBE2T	ENSG00000077152.11	UBE2T	HGNC:25009	UBE2T	29089	TRUE	FALSE
UBR5	ENSG00000104517.13	UBR5	HGNC:16806	UBR5	51366	TRUE	FALSE
UGT1A8	ENSG00000242366.4	UGT1A8	HGNC:12540	UGT1A8	54576	TRUE	FALSE
UNC13D	ENSG00000092929.12	UNC13D	HGNC:23147	UNC13D	201294	NA	NA
UPF1	ENSG00000005007.13	UPF1	HGNC:9962	UPF1	5976	FALSE	FALSE
UROD	ENSG00000126088.14	UROD	HGNC:12591	UROD	7389	NA	NA
USP22	ENSG00000124422.12	USP22	HGNC:12621	USP22	23326	TRUE	FALSE
USP28	ENSG00000048028.11	USP28	HGNC:12625	USP28	57646	FALSE	TRUE
USP32	ENSG00000170832.13	USP32	HGNC:19143	USP32	84669	TRUE	FALSE
USP42	ENSG00000106346.12	USP42	HGNC:20068	USP42	84132	NA	NA
USP44	ENSG00000136014.12	USP44	HGNC:20064	USP44	84101	FALSE	TRUE
USP6	ENSG00000129204.17	USP6	HGNC:12629	USP6	9098	TRUE	FALSE
USP7	ENSG00000187555.16	USP7	HGNC:12630	USP7	7874	TRUE	FALSE
USP8	ENSG00000138592.14	USP8	HGNC:12631	USP8	9101	TRUE	FALSE
USP9X	ENSG00000124486.14	USP9X	HGNC:12632	USP9X	8239	FALSE	TRUE
VANGL1	ENSG00000173218.15	VANGL1	HGNC:15512	VANGL1	81839	FALSE	FALSE
VAV1	ENSG00000141968.8	VAV1	HGNC:12657	VAV1	7409	TRUE	FALSE
VAV2	ENSG00000160293.17	VAV2	HGNC:12658	VAV2	7410	TRUE	FALSE
VCAM1	ENSG00000162692.12	VCAM1	HGNC:12663	VCAM1	7412	NA	NA
VCL	ENSG00000035403.18	VCL	HGNC:12665	VCL	7414	FALSE	FALSE
VDR	ENSG00000111424.12	VDR	HGNC:12679	VDR	7421	TRUE	FALSE
VEGFA	ENSG00000112715.26	VEGFA	HGNC:12680	VEGFA	7422	TRUE	FALSE
VGLL2	ENSG00000170162.14	VGLL2	HGNC:20232	VGLL2	245806	NA	NA
VHL	ENSG00000134086.8	VHL	HGNC:12687	VHL	7428	FALSE	TRUE
VTCN1	ENSG00000134258.18	VTCN1	HGNC:28873	VTCN1	79679	FALSE	FALSE
VTI1A	ENSG00000151532.14	VTI1A	HGNC:17792	VTI1A	143187	FALSE	FALSE
VTRNA2-1	ENSG00000270123.4	VTRNA2-1	HGNC:37054	VTRNA2-1	100126299	NA	NA
WAS	ENSG00000015285.11	WAS	HGNC:12731	WAS	7454	TRUE	FALSE
WDCP	ENSG00000163026.12	WDCP	HGNC:26157	WDCP	80304	FALSE	FALSE
WDFY2	ENSG00000139668.9	WDFY2	HGNC:20482	WDFY2	115825	NA	NA
WEE1	ENSG00000166483.12	WEE1	HGNC:12761	WEE1	7465	FALSE	FALSE
WIF1	ENSG00000156076.10	WIF1	HGNC:18081	WIF1	11197	FALSE	TRUE
WNK2	ENSG00000165238.17	WNK2	HGNC:14542	WNK2	65268	FALSE	TRUE
WNT2	ENSG00000105989.10	WNT2	HGNC:12780	WNT2	7472	FALSE	FALSE
WNT5A	ENSG00000114251.15	WNT5A	HGNC:12784	WNT5A	7474	FALSE	TRUE
WRAP53	ENSG00000141499.17	WRAP53	HGNC:25522	WRAP53	55135	NA	NA
WRN	ENSG00000165392.11	WRN	HGNC:12791	WRN	7486	FALSE	TRUE
WT1	ENSG00000184937.16	WT1	HGNC:12796	WT1	7490	TRUE	TRUE
WWC3	ENSG00000047644.20	WWC3	HGNC:29237	WWC3	55841	FALSE	TRUE
WWOX	ENSG00000186153.18	WWOX	HGNC:12799	WWOX	51741	FALSE	TRUE
WWP1	ENSG00000123124.14	WWP1	HGNC:17004	WWP1	11059	TRUE	FALSE
WWTR1	ENSG00000018408.15	WWTR1	HGNC:24042	WWTR1	25937	TRUE	FALSE
XBP1	ENSG00000100219.17	XBP1	HGNC:12801	XBP1	7494	TRUE	FALSE
XDH	ENSG00000158125.10	XDH	HGNC:12805	XDH	7498	FALSE	FALSE
XIAP	ENSG00000101966.13	XIAP	HGNC:592	XIAP	331	TRUE	FALSE
XPA	ENSG00000136936.11	XPA	HGNC:12814	XPA	7507	FALSE	TRUE
XPC	ENSG00000154767.15	XPC	HGNC:12816	XPC	7508	FALSE	TRUE
XPO1	ENSG00000082898.19	XPO1	HGNC:12825	XPO1	7514	TRUE	FALSE
XRCC1	ENSG00000073050.12	XRCC1	HGNC:12828	XRCC1	7515	FALSE	TRUE
XRCC2	ENSG00000196584.3	XRCC2	HGNC:12829	XRCC2	7516	FALSE	TRUE
XRCC3	ENSG00000126215.14	XRCC3	HGNC:12830	XRCC3	7517	FALSE	FALSE
XRCC5	ENSG00000079246.16	XRCC5	HGNC:12833	XRCC5	7520	FALSE	FALSE
YAP1	ENSG00000137693.14	YAP1	HGNC:16262	YAP1	10413	TRUE	FALSE
YES1	ENSG00000176105.14	YES1	HGNC:12841	YES1	7525	TRUE	FALSE
YWHAE	ENSG00000108953.17	YWHAE	HGNC:12851	YWHAE	7531	FALSE	TRUE
YY1	ENSG00000100811.14	YY1	HGNC:12856	YY1	7528	TRUE	FALSE
ZBTB10	ENSG00000205189.12	ZBTB10	HGNC:30953	ZBTB10	65986	TRUE	FALSE
ZBTB16	ENSG00000109906.15	ZBTB16	HGNC:12930	ZBTB16	7704	TRUE	TRUE
ZBTB2	ENSG00000181472.5	ZBTB2	HGNC:20868	ZBTB2	57621	NA	NA
ZBTB20	ENSG00000181722.17	ZBTB20	HGNC:13503	ZBTB20	26137	TRUE	TRUE
ZBTB7A	ENSG00000178951.9	ZBTB7A	HGNC:18078	ZBTB7A	51341	TRUE	TRUE
ZBTB7B	ENSG00000160685.14	ZBTB7B	HGNC:18668	ZBTB7B	51043	FALSE	TRUE
ZC3H7B	ENSG00000100403.12	ZC3H7B	HGNC:30869	ZC3H7B	23264	NA	NA
ZCCHC8	ENSG00000033030.15	ZCCHC8	HGNC:25265	ZCCHC8	55596	FALSE	FALSE
