hgnc_id	gene_id	symbol	contig	start	end	strand
NA	647132	LOC647132	chr1	189989536	189993203	-
HGNC:22393	339479	BRINP3	chr1	190097658	190477864	-
NA	105371659	LOC105371659	chr1	190228964	190265041	+
NA	105371658	LOC105371658	chr1	190342441	190362149	+
HGNC:50577	101929120	BRINP3-DT	chr1	190478260	190481394	+
HGNC:52507	440704	LINC01720	chr1	190624890	190801658	+
HGNC:48776	100421399	HNRNPA1P46	chr1	191145623	191147021	-
HGNC:52467	105371660	LINC01680	chr1	191221159	191228498	-
NA	105371661	LOC105371661	chr1	192106249	192123264	+
HGNC:14261	64407	RGS18	chr1	192158462	192185815	+
NA	105371662	LOC105371662	chr1	192236213	192239791	-
NA	647150	LOC647150	chr1	192246509	192247495	-
HGNC:26839	431704	RGS21	chr1	192316992	192367285	+
NA	124904473	LOC124904473	chr1	192343359	192380431	-
NA	124904472	LOC124904472	chr1	192380757	192387805	-
NA	105371664	LOC105371664	chr1	192513113	192629033	-
HGNC:9991	5996	RGS1	chr1	192575773	192580024	+
NA	107985241	LOC107985241	chr1	192609355	192634550	+
HGNC:9995	6003	RGS13	chr1	192636147	192660311	+
HGNC:36867	100271374	RPS27AP5	chr1	192716135	192716683	+
HGNC:41848	100616345	MIR4426	chr1	192716328	192716390	+
NA	105371665	LOC105371665	chr1	192754932	192792523	-
NA	100130137	LOC100130137	chr1	192800572	192801173	+
HGNC:9998	5997	RGS2	chr1	192809039	192812275	+
NA	105371668	LOC105371668	chr1	192831848	192864066	+
NA	105371667	LOC105371667	chr1	192835125	192853026	-
HGNC:45850	106480872	RN7SKP126	chr1	192875686	192875985	-
HGNC:49018	102724954	RGS2-AS1	chr1	192935744	192948257	-
HGNC:44942	730190	ZNF101P2	chr1	192993423	192994800	-
HGNC:19678	51377	UCHL5	chr1	193012254	193060076	-
HGNC:52236	107397392	SCARNA18B	chr1	193057281	193057415	-
HGNC:11313	6738	RO60	chr1	193059612	193091777	+
HGNC:16065	51022	GLRX2	chr1	193096465	193106114	-
NA	124904474	LOC124904474	chr1	193109080	193115719	-
HGNC:16783	79577	CDC73	chr1	193122031	193254815	+
HGNC:35356	100302163	MIR1278	chr1	193136503	193136583	+
HGNC:917	8707	B3GALT2	chr1	193178730	193186613	-
HGNC:49017	101929184	LINC01031	chr1	193304745	193365953	+
NA	124904475	LOC124904475	chr1	193454285	194219547	+
NA	124904676	LOC124904676	chr1	193731859	193731940	-
HGNC:35505	100271291	RPL23AP22	chr1	193756814	193757277	-
NA	124904476	LOC124904476	chr1	194132781	194144323	+
NA	107985242	LOC107985242	chr1	194157854	194357840	-
HGNC:3197	647167	EEF1A1P14	chr1	194188904	194190569	+
NA	105371670	LOC105371670	chr1	194291239	194299946	-
HGNC:47946	106481490	RNU6-983P	chr1	194488103	194488205	-
NA	107985458	LOC107985458	chr1	195481484	195514430	+
NA	105371671	LOC105371671	chr1	195574400	195721899	-
NA	105371672	LOC105371672	chr1	195747119	195763412	-
HGNC:52512	105371673	LINC01724	chr1	196044880	196088715	-
NA	105371674	LOC105371674	chr1	196182422	196186169	-
HGNC:18866	343450	KCNT2	chr1	196225779	196608440	-
NA	124904597	LOC124904597	chr1	196347538	196371178	-
HGNC:41888	100616363	MIR4735	chr1	196582413	196582481	-
HGNC:4883	3075	CFH	chr1	196652043	196747504	+
HGNC:16980	10878	CFHR3	chr1	196774840	196795407	+
HGNC:4888	3078	CFHR1	chr1	196819731	196832189	+
NA	100996886	LOC100996886	chr1	196850205	196885077	+
HGNC:16979	10877	CFHR4	chr1	196888052	196918633	+
NA	105371675	LOC105371675	chr1	196907750	196933713	-
HGNC:4890	3080	CFHR2	chr1	196943738	196959622	+
HGNC:24668	81494	CFHR5	chr1	196975034	197009678	+
HGNC:3534	2165	F13B	chr1	197038741	197067260	-
HGNC:19048	259266	ASPM	chr1	197084127	197146669	-
HGNC:51699	106480343	SEPTIN14P12	chr1	197138548	197139307	-
HGNC:24819	360023	ZBTB41	chr1	197153682	197201293	-
HGNC:2343	23418	CRB1	chr1	197201504	197478455	+
NA	127011	LOC127011	chr1	197222126	197223540	+
NA	124904477	LOC124904477	chr1	197273055	197287833	-
HGNC:29750	359767	MRPS21P3	chr1	197363784	197364212	+
HGNC:28404	163486	DENND1B	chr1	197504748	197782150	-
HGNC:37909	730232	EEF1A1P32	chr1	197688693	197690848	+
HGNC:36102	100129017	RPL24P5	chr1	197735604	197736149	+
HGNC:42011	100420875	FAM204BP	chr1	197746555	197747503	-
HGNC:30003	388722	C1orf53	chr1	197902630	197907362	+
HGNC:14222	56956	LHX9	chr1	197912464	197935478	+
HGNC:13386	140609	NEK7	chr1	198156998	198322420	+
HGNC:50614	647195	PRR13P1	chr1	198197586	198198241	-
NA	105371677	LOC105371677	chr1	198452364	198519810	-
HGNC:18265	127124	ATP6V1G3	chr1	198523222	198540945	-
NA	124904478	LOC124904478	chr1	198597724	198598868	-
HGNC:9666	5788	PTPRC	chr1	198638713	198757476	+
HGNC:44345	100129570	PEBP1P3	chr1	198678338	198680125	-
HGNC:48659	100131234	MIR181A1HG	chr1	198808003	198937429	-
HGNC:31550	406955	MIR181B1	chr1	198858873	198858982	-
HGNC:31590	406995	MIR181A1	chr1	198859044	198859153	-
HGNC:36704	100131866	RPS2P9	chr1	198949147	198949842	+
HGNC:49672	102800316	LINC01222	chr1	198992589	199018964	-
HGNC:49671	104266961	LINC01221	chr1	199016133	199076735	+
NA	107985243	LOC107985243	chr1	199099806	199178822	-
HGNC:54310	400800	LINC02789	chr1	199148598	199393307	+
HGNC:36652	647201	RPL23AP16	chr1	199371856	199372290	+
HGNC:56201	100421840	EEF1A1P44	chr1	199387141	199388469	+
NA	105371680	LOC105371680	chr1	199448979	199460434	+
NA	107985113	LOC107985113	chr1	199746716	199752890	+
NA	107985114	LOC107985114	chr1	199876978	199878404	+
HGNC:47741	106479910	RNU6-778P	chr1	199888159	199888261	+
NA	100422076	LOC100422076	chr1	199908910	199909848	+
NA	105371682	LOC105371682	chr1	199947647	199959459	-
NA	124904853	LOC124904853	chr1	199961607	199961710	+
HGNC:47679	106479883	RNU6-716P	chr1	200008505	200008607	-
HGNC:47572	106481906	RNU6-609P	chr1	200014689	200014795	-
HGNC:7984	2494	NR5A2	chr1	200027710	200177415	+
HGNC:47533	106481361	RNU6-570P	chr1	200054061	200054165	+
NA	107985244	LOC107985244	chr1	200101282	200109574	-
NA	100420255	LOC100420255	chr1	200147531	200148479	-
HGNC:27373	339521	CCNQP1	chr1	200213532	200214762	+
NA	124904479	LOC124904479	chr1	200241638	200248452	-
HGNC:21901	554279	LINC00862	chr1	200342544	200373792	-
HGNC:13075	23528	ZNF281	chr1	200404951	200410036	-
NA	124900414	LOC124900414	chr1	200463653	200483506	-
NA	124904480	LOC124904480	chr1	200473990	200482046	+
NA	107985459	LOC107985459	chr1	200519578	200531039	-
HGNC:19181	9928	KIF14	chr1	200551497	200620751	-
HGNC:25360	83479	DDX59	chr1	200640805	200669907	-
HGNC:41094	101929224	DDX59-AS1	chr1	200669507	200694250	+
HGNC:29188	23271	CAMSAP2	chr1	200738893	200860704	+
HGNC:35810	100270998	RPL34P6	chr1	200863774	200864200	+
HGNC:4480	2848	GPR25	chr1	200872981	200874178	+
HGNC:25599	55765	INAVA	chr1	200891531	200915742	+
HGNC:33122	647215	MROH3P	chr1	200928944	200966668	+
HGNC:47667	106479877	RNU6-704P	chr1	200933345	200933447	-
HGNC:29442	23046	KIF21B	chr1	200969390	201023714	-
NA	101929305	LOC101929305	chr1	201023949	201043057	+
HGNC:1397	779	CACNA1S	chr1	201039512	201112426	-
NA	124904481	LOC124904481	chr1	201095749	201098638	+
HGNC:33169	647219	ASCL5	chr1	201113943	201127184	-
HGNC:18823	252839	TMEM9	chr1	201134772	201171558	-
HGNC:24607	91156	IGFN1	chr1	201190824	201228952	+
HGNC:9023	5317	PKP1	chr1	201283506	201332989	+
NA	101929326	LOC101929326	chr1	201355415	201356662	-
HGNC:11949	7139	TNNT2	chr1	201359014	201377680	-
HGNC:6472	3898	LAD1	chr1	201380833	201399324	-
NA	101929343	LOC101929343	chr1	201399491	201406369	+
HGNC:11945	7135	TNNI1	chr1	201403784	201421730	-
NA	124904582	LOC124904582	chr1	201428954	201429396	+
HGNC:8934	23612	PHLDA3	chr1	201464278	201469188	-
HGNC:2469	1465	CSRP1	chr1	201483530	201507123	-
HGNC:55856	107985246	CSRP1-AS1	chr1	201507213	201534784	+
NA	124904484	LOC124904484	chr1	201509724	201540145	-
HGNC:36423	376693	RPS10P7	chr1	201519904	201520602	+
HGNC:15989	89796	NAV1	chr1	201539127	201826969	+
NA	124904482	LOC124904482	chr1	201599846	201647984	-
HGNC:40892	100873949	IPO9-AS1	chr1	201688256	201829559	-
HGNC:43497	100847050	MIR5191	chr1	201719508	201719627	+
NA	124904483	LOC124904483	chr1	201722055	201777542	-
HGNC:47464	106481339	RNU6-501P	chr1	201733406	201733505	+
HGNC:33921	100302158	MIR1231	chr1	201808611	201808702	+
HGNC:19425	55705	IPO9	chr1	201829157	201884291	+
HGNC:50165	102466724	MIR6739	chr1	201863373	201863447	+
HGNC:27139	149345	SHISA4	chr1	201888677	201892587	+
HGNC:6647	25802	LMOD1	chr1	201896456	201946548	-
HGNC:17315	10440	TIMM17A	chr1	201955503	201970664	+
HGNC:52214	109616993	SNORA70H	chr1	201978461	201978595	+
HGNC:52342	391151	RPL10P4	chr1	201978651	201979011	+
HGNC:10078	6051	RNPEP	chr1	201982648	202006143	+
HGNC:40211	102723465	ELF3-AS1	chr1	202000051	202010353	-
HGNC:50082	102465443	MIR6740	chr1	202003124	202003236	+
HGNC:3318	1999	ELF3	chr1	202010587	202017183	+
NA	105371684	LOC105371684	chr1	202087727	202109170	-
HGNC:44518	106479040	CRIP1P3	chr1	202096759	202096978	+
HGNC:14923	9283	GPR37L1	chr1	202122917	202133592	+
NA	105371683	LOC105371683	chr1	202123587	202125718	-
HGNC:25192	127829	ARL8A	chr1	202133404	202144737	-
HGNC:9659	5778	PTPN7	chr1	202147013	202161588	-
HGNC:13421	148713	PTPRVP	chr1	202168051	202189449	+
HGNC:19719	59352	LGR6	chr1	202193799	202319761	+
NA	124904840	LOC124904840	chr1	202197628	202197731	-
NA	124904750	LOC124904750	chr1	202226344	202226398	+
NA	101929388	LOC101929388	chr1	202227141	202239001	-
NA	124904839	LOC124904839	chr1	202231664	202231764	+
HGNC:25009	29089	UBE2T	chr1	202331657	202341936	-
HGNC:7619	4660	PPP1R12B	chr1	202348699	202592702	+
HGNC:24413	360157	CYCSP4	chr1	202369328	202369802	-
HGNC:47052	106480550	RNU6-89P	chr1	202410108	202410207	-
NA	100420423	LOC100420423	chr1	202438328	202439765	+
HGNC:36022	653805	RPS27P8	chr1	202471806	202472150	-
NA	124900426	LOC124900426	chr1	202527310	202527439	-
HGNC:11510	127833	SYT2	chr1	202590596	202710454	-
HGNC:18039	10765	KDM5B	chr1	202724495	202808421	-
NA	100506672	LOC100506672	chr1	202767103	202767532	-
HGNC:43859	100420877	SLC25A39P1	chr1	202795952	202797291	+
NA	124904583	LOC124904583	chr1	202810238	202825935	-
HGNC:43714	100506696	PCAT6	chr1	202810946	202811913	+
HGNC:49418	641515	MGAT4EP	chr1	202820257	202827225	+
HGNC:54799	730222	TUBA5P	chr1	202855543	202856159	-
HGNC:54872	148709	ACTG1P25	chr1	202861754	202875241	+
HGNC:9797	5877	RABIF	chr1	202878282	202889149	-
HGNC:19360	59349	KLHL12	chr1	202891120	202928599	-
HGNC:48789	730246	HNRNPA1P59	chr1	202911751	202912928	+
HGNC:24040	51094	ADIPOR1	chr1	202940825	202958572	-
HGNC:13397	51706	CYB5R1	chr1	202961873	202967257	-
HGNC:49419	100506747	MGAT4FP	chr1	202986452	203007265	-
HGNC:35770	100271079	RPS20P8	chr1	203000055	203000339	+
HGNC:20173	92703	TMEM183A	chr1	203007374	203024848	+
HGNC:9248	8497	PPFIA4	chr1	203026491	203078736	+
NA	105371687	LOC105371687	chr1	203065636	203067688	-
HGNC:7612	4656	MYOG	chr1	203083129	203086012	-
HGNC:54178	114004358	MYOPARR	chr1	203083795	203088340	+
HGNC:262	134	ADORA1	chr1	203127726	203167405	+
HGNC:7552	4608	MYBPH	chr1	203167811	203179214	-
HGNC:1932	1116	CHI3L1	chr1	203178931	203186704	-
NA	124904485	LOC124904485	chr1	203212823	203213487	-
HGNC:1936	1118	CHIT1	chr1	203216079	203230099	-
HGNC:45219	100289584	NPM1P40	chr1	203255738	203256477	+
NA	124904486	LOC124904486	chr1	203267114	203274049	-
HGNC:50580	100506775	LINC01353	chr1	203287152	203288798	+
HGNC:49452	730227	BTG2-DT	chr1	203298758	203305325	-
HGNC:1131	7832	BTG2	chr1	203305519	203309602	+
HGNC:47450	106480393	RNU6-487P	chr1	203318997	203319098	-
HGNC:3774	2331	FMOD	chr1	203340628	203351122	-
NA	100131747	LOC100131747	chr1	203353283	203353783	-
NA	102723529	LOC102723529	chr1	203372983	203400092	+
HGNC:49763	106480287	LARP7P1	chr1	203400266	203400581	-
HGNC:54188	107985249	BMNCR	chr1	203404733	203407625	-
NA	124904487	LOC124904487	chr1	203427046	203429248	-
HGNC:9357	5549	PRELP	chr1	203475806	203491352	+
HGNC:8158	26254	OPTC	chr1	203494153	203508949	+
NA	105371688	LOC105371688	chr1	203503672	203519398	-
NA	124904488	LOC124904488	chr1	203512897	203532326	+
HGNC:817	493	ATP2B4	chr1	203626832	203744081	+
HGNC:54580	100421749	NSA2P1	chr1	203657225	203657860	-
HGNC:32663	677843	SNORA77	chr1	203729581	203729705	+
HGNC:28770	84719	LINC00260	chr1	203730577	203731853	+
NA	102723543	LOC102723543	chr1	203737194	203744559	-
HGNC:26005	54900	LAX1	chr1	203765183	203776372	+
HGNC:29093	9877	ZC3H11A	chr1	203795623	203854124	+
HGNC:33273	100381270	ZBED6	chr1	203795623	203854124	+
NA	100420338	LOC100420338	chr1	203805432	203806292	-
HGNC:35570	100132122	RPL35AP5	chr1	203835502	203835983	-
HGNC:11161	6635	SNRPE	chr1	203861599	203871152	+
HGNC:33381	391155	KRT8P29	chr1	203873136	203874263	-
HGNC:49325	106480254	HSPE1P6	chr1	203903601	203904061	-
HGNC:38657	100128723	CBX1P3	chr1	203954398	203958029	+
NA	105371689	LOC105371689	chr1	203996786	204008930	+
HGNC:26865	284573	LINC00303	chr1	204032445	204041265	-
HGNC:11192	9580	SOX13	chr1	204073115	204127743	+
HGNC:25575	55224	ETNK2	chr1	204131062	204152044	-
HGNC:41109	101929441	ERLNC1	chr1	204141408	204143009	+
HGNC:9958	5972	REN	chr1	204154819	204166337	-
HGNC:6341	3814	KISS1	chr1	204190341	204196491	-
HGNC:24766	127845	GOLT1A	chr1	204198163	204213988	-
NA	100420418	LOC100420418	chr1	204206103	204207289	-
HGNC:17053	22874	PLEKHA6	chr1	204218853	204378168	-
HGNC:35748	641293	RPL21P19	chr1	204346757	204347298	-
HGNC:27008	127841	LINC00628	chr1	204368430	204369719	-
NA	124904489	LOC124904489	chr1	204394124	204394873	+
HGNC:14951	84919	PPP1R15B	chr1	204395826	204411817	-
HGNC:8972	5287	PIK3C2B	chr1	204422633	204494805	-
NA	124904584	LOC124904584	chr1	204491751	204495732	+
HGNC:34684	100189122	TRK-TTT3-1	chr1	204506527	204506599	+
HGNC:34994	100189425	TRK-TTT3-2	chr1	204507030	204507102	-
HGNC:6974	4194	MDM4	chr1	204516406	204558120	+
NA	100291628	LOC100291628	chr1	204528093	204529707	-
HGNC:42851	100873308	RNA5SP74	chr1	204562413	204562521	-
NA	105371692	LOC105371692	chr1	204564171	204629717	+
HGNC:16914	10446	LRRN2	chr1	204617170	204685738	-
NA	124904490	LOC124904490	chr1	204659310	204662514	+
HGNC:42852	100873309	RNA5SP75	chr1	204707320	204707430	-
NA	105371693	LOC105371693	chr1	204708879	204715050	-
NA	105371695	LOC105371695	chr1	204716390	204731118	-
NA	105371694	LOC105371694	chr1	204726053	204733988	+
NA	124900453	LOC124900453	chr1	204727991	204728106	+
HGNC:29866	23114	NFASC	chr1	204828652	205022822	+
HGNC:36566	100271276	RPL13AP11	chr1	204946568	204947194	+
HGNC:2172	6900	CNTN2	chr1	205042949	205078289	+
HGNC:32349	388730	TMEM81	chr1	205083129	205084460	-
HGNC:9888	5929	RBBP5	chr1	205086142	205121978	-
HGNC:39713	100418892	GYG2P2	chr1	205091163	205092030	+
NA	124904585	LOC124904585	chr1	205134646	205138342	+
HGNC:29043	25778	DSTYK	chr1	205142505	205211702	-
HGNC:35651	730255	RPL17P8	chr1	205202171	205202771	+
HGNC:24239	9911	TMCC2	chr1	205227946	205273343	+
HGNC:41042	101929459	TMCC2-AS1	chr1	205233777	205237291	-
HGNC:29558	81788	NUAK2	chr1	205302063	205321745	-
HGNC:25573	55220	KLHDC8A	chr1	205336061	205357039	-
HGNC:39329	100130289	SNRPGP10	chr1	205351221	205351607	+
HGNC:44132	284576	LEMD1-AS1	chr1	205373252	205387440	+
NA	105371698	LOC105371698	chr1	205376910	205378650	-
HGNC:18725	93273	LEMD1	chr1	205381378	205449966	-
HGNC:48597	101669762	BLACAT1	chr1	205434886	205456045	-
HGNC:31760	442891	MIR135B	chr1	205448302	205448398	-
HGNC:27631	284577	LEMD1-DT	chr1	205456058	205469024	+
HGNC:34659	100189098	TRK-TTT8-1	chr1	205474143	205474215	+
HGNC:8751	5129	CDK18	chr1	205504669	205532790	+
HGNC:27632	284578	MFSD4A-AS1	chr1	205554272	205569305	-
HGNC:48512	106481959	RNU2-19P	chr1	205566716	205566799	+
HGNC:25433	148808	MFSD4A	chr1	205569014	205602918	+
NA	124904491	LOC124904491	chr1	205580920	205592145	-
HGNC:47381	106481310	RNU6-418P	chr1	205595041	205595147	+
HGNC:3326	2005	ELK4	chr1	205607943	205632011	-
NA	100420878	LOC100420878	chr1	205625385	205626350	+
HGNC:8642	85414	SLC45A3	chr1	205657851	205680509	-
NA	105371701	LOC105371701	chr1	205680370	205690435	+
HGNC:29923	64710	NUCKS1	chr1	205712822	205750182	-
NA	124900423	LOC124900423	chr1	205731221	205731352	-
HGNC:9789	8934	RAB29	chr1	205767986	205775482	-
HGNC:19429	254428	SLC41A1	chr1	205789095	205813198	-
HGNC:26518	148811	PM20D1	chr1	205828025	205850132	-
NA	107985250	LOC107985250	chr1	205854755	205858623	+
NA	284581	LOC284581	chr1	205862079	205896087	+
HGNC:14469	115019	SLC26A9	chr1	205913052	205943456	-
HGNC:40686	103021296	SLC26A9-AS1	chr1	205934913	205978095	+
NA	103021295	LOC103021295	chr1	205957925	205958388	+
HGNC:30513	338382	RAB7B	chr1	205976740	206003395	-
HGNC:2530	1510	CTSE	chr1	206009264	206023895	-
HGNC:25341	440712	RHEX	chr1	206053173	206102449	+
NA	105372857	LOC105372857	chr1	206053443	206072354	-
NA	124900428	LOC124900428	chr1	206080239	206080324	+
HGNC:896	553	AVPR1B	chr1	206106936	206117388	-
NA	124904492	LOC124904492	chr1	206117677	206118308	+
NA	105372869	LOC105372869	chr1	206126206	206134142	-
NA	105372873	LOC105372873	chr1	206147164	206165682	+
HGNC:36299	100129102	RPL22P4	chr1	206160830	206161296	-
HGNC:24044	729533	FAM72A	chr1	206186179	206205773	-
HGNC:19751	23380	SRGAP2	chr1	206203541	206464436	+
HGNC:14552	9641	IKBKE	chr1	206470476	206496889	+
HGNC:50016	102466202	MIR6769B	chr1	206474803	206474864	+
HGNC:32061	574431	C1orf147	chr1	206491116	206497728	-
NA	124904493	LOC124904493	chr1	206503419	206507407	-
HGNC:17609	83593	RASSF5	chr1	206507531	206589448	+
HGNC:36358	100271037	RPL7AP20	chr1	206528893	206529766	+
NA	124904494	LOC124904494	chr1	206558368	206562394	+
HGNC:6583	1939	EIF2D	chr1	206569146	206612465	-
HGNC:40199	105372876	DYRK3-AS1	chr1	206634196	206635668	-
HGNC:3094	8444	DYRK3	chr1	206635536	206655158	+
NA	124904496	LOC124904496	chr1	206679841	206682988	+
NA	124904495	LOC124904495	chr1	206682140	206684806	-
HGNC:6887	9261	MAPKAPK2	chr1	206684905	206734281	+
HGNC:35572	100271063	RPS14P1	chr1	206695782	206696302	-
HGNC:5962	3586	IL10	chr1	206767602	206772494	-
HGNC:5990	29949	IL19	chr1	206770773	206842981	+
NA	105372878	LOC105372878	chr1	206841040	206842821	-
HGNC:6002	50604	IL20	chr1	206863565	206869223	+
NA	105372879	LOC105372879	chr1	206885309	206896118	-
HGNC:11346	11009	IL24	chr1	206897443	206904139	+
HGNC:14315	9214	FCMR	chr1	206903317	206921941	-
HGNC:36966	727831	RPL13AP8	chr1	206907598	206908728	+
HGNC:8968	5284	PIGR	chr1	206928522	206946466	-
HGNC:24692	83953	FCAMR	chr1	206957967	206970638	-
HGNC:35090	100189515	TRP-TGG5-1	chr1	207004809	207004885	-
HGNC:28667	79098	C1orf116	chr1	207018522	207032756	-
HGNC:8873	5208	PFKFB2	chr1	207034416	207081027	+
NA	124904826	LOC124904826	chr1	207038694	207038800	-
HGNC:25035	55432	YOD1	chr1	207043849	207053116	-
HGNC:1328	725	C4BPB	chr1	207088860	207099993	+
HGNC:1325	722	C4BPA	chr1	207104233	207144972	+
NA	107985251	LOC107985251	chr1	207127010	207322129	-
HGNC:1326	727859	C4BPAP1	chr1	207165495	207184061	+
HGNC:51640	100421610	C4BPAP3	chr1	207194789	207195307	+
HGNC:1327	724	C4BPAP2	chr1	207225798	207229202	+
NA	124904497	LOC124904497	chr1	207301720	207314181	+
HGNC:2665	1604	CD55	chr1	207321678	207360966	+
NA	124904498	LOC124904498	chr1	207401688	207416234	-
NA	105372880	LOC105372880	chr1	207416345	207424890	+
HGNC:2336	1380	CR2	chr1	207454328	207489892	+
HGNC:2334	1378	CR1	chr1	207496157	207641765	+
HGNC:6959	4182	CD46P1	chr1	207645079	207657411	+
HGNC:2335	1379	CR1L	chr1	207645133	207723703	+
HGNC:49772	100420558	CDCA4P3	chr1	207658450	207659139	+
HGNC:53803	111644140	RNA5SP534	chr1	207708798	207709081	-
NA	100422434	LOC100422434	chr1	207710382	207712868	+
HGNC:6953	4179	CD46	chr1	207752038	207795516	+
HGNC:49773	100188945	CDCA4P4	chr1	207762589	207764587	+
HGNC:32018	100128537	MIR29B2CHG	chr1	207801518	207822703	-
HGNC:31621	407026	MIR29C	chr1	207801852	207801939	-
HGNC:31620	407025	MIR29B2	chr1	207802443	207802523	-
NA	148696	LOC148696	chr1	207818379	207822596	+
HGNC:1662	947	CD34	chr1	207880972	207911125	-
NA	107985253	LOC107985253	chr1	207910368	207917115	+
HGNC:54287	105372883	LINC02767	chr1	207958991	207968142	+
HGNC:9100	5362	PLXNA2	chr1	208022242	208244384	-
NA	105372887	LOC105372887	chr1	208106890	208110790	+
NA	124904499	LOC124904499	chr1	208119408	208121182	+
NA	124904500	LOC124904500	chr1	208126522	208133741	+
NA	105372884	LOC105372884	chr1	208206790	208225916	+
NA	105372889	LOC105372889	chr1	208252742	208335607	+
NA	124904501	LOC124904501	chr1	208265419	208270649	-
NA	107985460	LOC107985460	chr1	208467225	208487631	+
HGNC:52523	107985254	LINC01735	chr1	208606115	208614122	-
HGNC:54289	105372891	LINC02769	chr1	208626741	208639003	-
NA	105372892	LOC105372892	chr1	208671347	208728415	-
HGNC:35784	100271106	RPS26P13	chr1	208697283	208697720	-
HGNC:52504	105372893	LINC01717	chr1	208728688	208733184	+
NA	107985255	LOC107985255	chr1	208819455	209133248	-
HGNC:52564	105372894	LINC01774	chr1	208972454	208975307	+
NA	105372895	LOC105372895	chr1	209103274	209114464	+
NA	100652908	LOC100652908	chr1	209172945	209173572	+
NA	105372896	LOC105372896	chr1	209211434	209266726	-
HGNC:11750	391158	TFDP1P1	chr1	209232113	209234517	+
HGNC:844	520	ATP5MC2P1	chr1	209267650	209268283	-
HGNC:52484	105372897	LINC01696	chr1	209325456	209328532	+
HGNC:52486	101929476	LINC01698	chr1	209372055	209379690	+
HGNC:43562	642587	MIR205HG	chr1	209428820	209432549	+
HGNC:31583	406988	MIR205	chr1	209432133	209432242	+
NA	105372898	LOC105372898	chr1	209516778	209542918	-
NA	105372899	LOC105372899	chr1	209566948	209567823	-
NA	107985256	LOC107985256	chr1	209577068	209586365	-
HGNC:14585	57172	CAMK1G	chr1	209583714	209613939	+
HGNC:6490	3914	LAMB3	chr1	209614870	209652425	-
HGNC:38179	100422894	MIR4260	chr1	209623444	209623510	-
HGNC:54053	101930114	HSD11B1-AS1	chr1	209661359	209742562	-
