hgnc_id	ensembl_gene_id	symbol	ensembl_transcript_id	contig	start	end	strand
HGNC:861	ENSG00000117410.14	ATP6V0B	ENST00000472174.7	chr1	43974487	43978295	+
HGNC:925	ENSG00000117411.18	B4GALT2	ENST00000372324.6	chr1	43978943	43991170	+
HGNC:28688	ENSG00000159214.13	CCDC24	ENST00000372318.8	chr1	43991359	43996528	+
HGNC:11056	ENSG00000196517.13	SLC6A9	ENST00000372310.8	chr1	43991500	44031467	-
HGNC:44461	ENSG00000271647.1	KRT8P47		chr1	44103306	44104703	-
HGNC:46495	ENSG00000239560.3	RN7SL479P		chr1	44117098	44117397	-
HGNC:18830	ENSG00000171872.5	KLF17	ENST00000372299.4	chr1	44118821	44135140	+
HGNC:51793	ENSG00000283039.1	KLF18	ENST00000634670.1	chr1	44137821	44141631	-
HGNC:49240	ENSG00000238037.1	OOSP1P1		chr1	44155028	44155301	-
HGNC:18291	ENSG00000178028.14	DMAP1	ENST00000372289.7	chr1	44213455	44220681	+
HGNC:17276	ENSG00000117419.16	ERI3	ENST00000372257.7	chr1	44221070	44355260	-
HGNC:41431	ENSG00000233602.1	ERI3-IT1		chr1	44243408	44244273	-
HGNC:47332	ENSG00000199385.1	RNU6-369P		chr1	44390722	44390823	+
HGNC:25552	ENSG00000187147.18	RNF220	ENST00000361799.7	chr1	44405194	44651724	+
HGNC:43507	ENSG00000263381.1	MIR5584		chr1	44545493	44545552	+
HGNC:26186	ENSG00000126106.14	TMEM53	ENST00000372237.8	chr1	44635238	44674481	-
HGNC:34345	ENSG00000198520.12	ARMH1	ENST00000535358.6	chr1	44674692	44725591	+
HGNC:10216	ENSG00000199377.1	RNU5F-1		chr1	44721786	44721902	-
HGNC:10214	ENSG00000200169.1	RNU5D-1		chr1	44731055	44731170	-
HGNC:6393	ENSG00000142945.13	KIF2C	ENST00000372224.9	chr1	44739818	44767767	+
HGNC:10441	ENSG00000142937.12	RPS8	ENST00000396651.8	chr1	44775251	44778779	+
HGNC:10205	ENSG00000264294.1	SNORD55		chr1	44775864	44775943	+
HGNC:10186	ENSG00000200913.1	SNORD46		chr1	44776490	44776593	+
HGNC:30355	ENSG00000202031.1	SNORD38A		chr1	44777843	44777912	+
HGNC:30356	ENSG00000207421.1	SNORD38B		chr1	44778390	44778456	+
HGNC:30356	ENSG00000281859.1	SNORD38B		chr1	44778390	44778458	+
HGNC:36707	ENSG00000234093.3	RPS15AP11		chr1	44780331	44780715	-
HGNC:17106	ENSG00000142959.5	BEST4	ENST00000372207.4	chr1	44783585	44788170	-
HGNC:2154	ENSG00000173846.13	PLK3	ENST00000372201.5	chr1	44800377	44805990	+
HGNC:32315	ENSG00000188396.4	DYNLT4	ENST00000339355.3	chr1	44805893	44807351	-
HGNC:27145	ENSG00000222009.8	BTBD19	ENST00000450269.5	chr1	44808482	44815585	+
HGNC:9586	ENSG00000117425.14	PTCH2	ENST00000372192.4	chr1	44819844	44843253	-
HGNC:42522	ENSG00000202444.1	RNU5E-6P		chr1	44819883	44819997	-
HGNC:3259	ENSG00000070785.17	EIF2B3	ENST00000360403.7	chr1	44850522	44986722	-
HGNC:42823	ENSG00000253039.1	RNA5SP47		chr1	44932323	44932431	+
HGNC:37693	ENSG00000229815.1	CCNB1IP1P1		chr1	44958557	44959395	+
HGNC:53659	ENSG00000232369.1	PPIAP35		chr1	44988234	44988725	-
HGNC:29734	ENSG00000268949.1	MRPS17P1		chr1	44988705	44991834	-
HGNC:26117	ENSG00000126107.15	HECTD3	ENST00000372172.5	chr1	45002540	45011324	-
HGNC:12591	ENSG00000126088.14	UROD	ENST00000246337.9	chr1	45010950	45015575	+
HGNC:29299	ENSG00000162415.7	ZSWIM5	ENST00000359600.6	chr1	45016399	45306209	-
HGNC:42867	ENSG00000234315.1	OSTCP5		chr1	45069977	45070429	-
HGNC:49460	ENSG00000281912.1	LINC01144		chr1	45303910	45305619	+
HGNC:28242	ENSG00000186603.7	HPDL	ENST00000334815.6	chr1	45326895	45328710	+
HGNC:7527	ENSG00000132781.20	MUTYH	ENST00000456914.7	chr1	45329163	45340893	-
HGNC:15954	ENSG00000132773.12	TOE1	ENST00000372090.6	chr1	45340052	45343973	+
HGNC:11732	ENSG00000070759.17	TESK2	ENST00000372086.4	chr1	45343883	45491163	-
HGNC:53660	ENSG00000236872.1	PPIAP36		chr1	45415020	45415344	+
HGNC:27003	ENSG00000280670.3	CCDC163	ENST00000629482.3	chr1	45493866	45500079	-
HGNC:24525	ENSG00000132763.15	MMACHC	ENST00000401061.9	chr1	45500300	45513382	+
HGNC:9352	ENSG00000117450.15	PRDX1	ENST00000319248.13	chr1	45510914	45542732	-
HGNC:39281	ENSG00000234379.1	HMGB1P48		chr1	45530927	45532139	+
HGNC:380	ENSG00000117448.14	AKR1A1	ENST00000351829.9	chr1	45550543	45570049	+
HGNC:7644	ENSG00000132780.17	NASP	ENST00000350030.8	chr1	45583846	45618904	+
HGNC:26574	ENSG00000159588.15	CCDC17	ENST00000528266.6	chr1	45620044	45624057	-
HGNC:28843	ENSG00000159592.11	GPBP1L1	ENST00000355105.8	chr1	45627304	45688113	-
HGNC:37001	ENSG00000225447.1	RPS15AP10		chr1	45645816	45646197	-
HGNC:28035	ENSG00000159596.7	TMEM69	ENST00000372025.5	chr1	45688181	45694436	+
HGNC:6108	ENSG00000197429.11	IPP	ENST00000396478.4	chr1	45694324	45750653	-
HGNC:19035	ENSG00000086015.23	MAST2	ENST00000361297.7	chr1	45786987	46036122	+
HGNC:43781	ENSG00000232467.2	TMA16P2		chr1	45846994	45847594	-
HGNC:8981	ENSG00000117461.15	PIK3R3	ENST00000262741.10	chr1	46040140	46133036	-
HGNC:54999	ENSG00000278139.1	P3R3URF-PIK3R3	ENST00000540385.2	chr1	46043661	46176488	-
HGNC:20657	ENSG00000117472.10	TSPAN1	ENST00000372003.6	chr1	46175073	46185962	+
HGNC:53451	ENSG00000250719.2	P3R3URF	ENST00000506599.2	chr1	46175486	46176488	-
HGNC:19139	ENSG00000085998.15	POMGNT1	ENST00000371984.8	chr1	46188683	46220305	-
HGNC:32327	ENSG00000171357.6	LURAP1	ENST00000371980.4	chr1	46203334	46221256	+
HGNC:9826	ENSG00000085999.13	RAD54L	ENST00000371975.9	chr1	46246461	46278480	+
HGNC:16917	ENSG00000132128.18	LRRC41	ENST00000617190.5	chr1	46261196	46303616	-
HGNC:12590	ENSG00000173660.12	UQCRH	ENST00000311672.10	chr1	46303698	46316776	+
HGNC:31802	ENSG00000117481.11	NSUN4	ENST00000474844.6	chr1	46340789	46365152	+
HGNC:3553	ENSG00000117480.16	FAAH	ENST00000243167.9	chr1	46394317	46413848	+
HGNC:50679	ENSG00000232022.8	FAAHP1		chr1	46432129	46482493	+
HGNC:50678	ENSG00000224863.3	LINC01398		chr1	46446600	46451317	-
HGNC:19026	ENSG00000197587.11	DMBX1	ENST00000360032.4	chr1	46489836	46516216	+
HGNC:53938	ENSG00000282881.2	TMEM275	ENST00000634804.2	chr1	46532166	46543969	-
HGNC:44129	ENSG00000269956.2	MKNK1-AS1		chr1	46538611	46570255	+
HGNC:26488	ENSG00000162456.10	KNCN	ENST00000481882.7	chr1	46545641	46551647	-
HGNC:7110	ENSG00000079277.22	MKNK1	ENST00000371945.10	chr1	46557407	46616843	-
HGNC:29800	ENSG00000142961.16	MOB3C	ENST00000319928.9	chr1	46607719	46616811	-
HGNC:18803	ENSG00000123472.12	ATPAF1	ENST00000574428.5	chr1	46632737	46673867	-
HGNC:50298	ENSG00000233647.2	NENFP1		chr1	46665910	46666375	-
HGNC:29589	ENSG00000186118.9	TEX38	ENST00000334122.5	chr1	46668855	46673594	+
HGNC:44108	ENSG00000228237.5	EFCAB14-AS1		chr1	46674036	46692098	+
HGNC:29051	ENSG00000159658.15	EFCAB14	ENST00000371933.8	chr1	46674659	46719146	-
HGNC:2644	ENSG00000142973.15	CYP4B1	ENST00000371923.9	chr1	46757838	46819413	+
HGNC:24426	ENSG00000154198.14	CYP4Z2P		chr1	46843095	46900437	-
HGNC:54875	ENSG00000238145.2	TUBAP8		chr1	46891639	46892830	+
HGNC:2642	ENSG00000187048.14	CYP4A11	ENST00000310638.9	chr1	46929177	46941484	-
HGNC:39980	ENSG00000259832.1	CYP4A26P		chr1	46967679	46967874	-
HGNC:42417	ENSG00000261196.1	CYP4A43P		chr1	46994382	46994502	-
HGNC:42414	ENSG00000261593.1	CYP4A27P		chr1	47000898	47001087	-
HGNC:42416	ENSG00000261290.1	CYP4A44P		chr1	47002995	47003148	-
HGNC:20244	ENSG00000186377.8	CYP4X1	ENST00000371901.4	chr1	47023669	47050751	+
HGNC:20583	ENSG00000186160.5	CYP4Z1	ENST00000334194.4	chr1	47067231	47118318	+
HGNC:54876	ENSG00000225154.2	TUBAP9		chr1	47074778	47075979	-
HGNC:43715	ENSG00000225506.2	CYP4A22-AS1		chr1	47096653	47179271	-
HGNC:20575	ENSG00000162365.13	CYP4A22	ENST00000371891.8	chr1	47137435	47149727	+
HGNC:42090	ENSG00000225514.1	MTND1P34		chr1	47164510	47165920	-
HGNC:43716	ENSG00000224805.2	LINC00853		chr1	47179250	47180339	+
HGNC:16887	ENSG00000162366.8	PDZK1IP1	ENST00000294338.7	chr1	47183582	47191044	-
HGNC:11556	ENSG00000162367.12	TAL1	ENST00000294339.3	chr1	47216290	47232225	-
HGNC:10879	ENSG00000123473.17	STIL	ENST00000371877.8	chr1	47250139	47314892	-
HGNC:18170	ENSG00000162368.14	CMPK1	ENST00000371873.10	chr1	47333790	47378839	+
HGNC:50661	ENSG00000225762.1	LINC01389		chr1	47380928	47408477	-
HGNC:3808	ENSG00000186790.6	FOXE3	ENST00000335071.4	chr1	47416285	47418052	+
HGNC:44256	ENSG00000237424.1	FOXD2-AS1		chr1	47432133	47434641	-
HGNC:3803	ENSG00000186564.6	FOXD2	ENST00000334793.6	chr1	47438044	47440691	+
HGNC:35702	ENSG00000229554.2	RPL21P24		chr1	47497894	47498341	-
HGNC:41938	ENSG00000227883.1	ATP6V0E1P4		chr1	47550196	47550753	+
HGNC:52526	ENSG00000227947.2	LINC01738		chr1	47688463	47704029	+
HGNC:44200	ENSG00000269113.4	TRABD2B	ENST00000606738.3	chr1	47760528	47997385	-
HGNC:54318	ENSG00000226133.6	LINC02794		chr1	48050659	48091736	+
HGNC:42349	ENSG00000237180.1	CYP46A4P		chr1	48089368	48089634	+
HGNC:33993	ENSG00000242267.6	SKINT1L		chr1	48096092	48182428	-
HGNC:22146	ENSG00000117834.13	SLC5A9	ENST00000438567.7	chr1	48222685	48248644	+
HGNC:18309	ENSG00000132122.12	SPATA6	ENST00000371847.8	chr1	48295373	48472208	-
HGNC:9297	ENSG00000224986.2	PPP1R8P1		chr1	48325080	48326123	-
HGNC:47686	ENSG00000206700.1	RNU6-723P		chr1	48344209	48344315	+
HGNC:46997	ENSG00000223175.1	RNU4-61P		chr1	48447936	48448042	+
HGNC:25892	ENSG00000186094.18	AGBL4	ENST00000371839.6	chr1	48532854	50023954	-
HGNC:25668	ENSG00000162373.13	BEND5	ENST00000371833.4	chr1	48727519	48776969	-
HGNC:41123	ENSG00000230114.1	AGBL4-AS1		chr1	49257411	49269285	+
HGNC:41482	ENSG00000225623.1	AGBL4-IT1		chr1	49374201	49472085	-
HGNC:34507	ENSG00000215887.5	ZNF859P		chr1	49841821	49846400	+
HGNC:42130	ENSG00000233595.2	MTND2P29		chr1	50017092	50017503	+
HGNC:3315	ENSG00000162374.18	ELAVL4	ENST00000371824.7	chr1	50024029	50203772	+
HGNC:40210	ENSG00000237337.1	ELAVL4-AS1		chr1	50174306	50175868	-
HGNC:54340	ENSG00000284696.2	LINC02808		chr1	50229662	50321192	-
HGNC:39277	ENSG00000229316.1	HMGB1P45		chr1	50398825	50399773	-
HGNC:44618	ENSG00000225671.2	FCF1P6		chr1	50405430	50406024	-
HGNC:13908	ENSG00000142700.12	DMRTA2	ENST00000404795.4	chr1	50417550	50423443	-
HGNC:3578	ENSG00000185104.21	FAF1	ENST00000396153.7	chr1	50437028	50960267	-
HGNC:40228	ENSG00000225767.1	FAF1-AS1		chr1	50461469	50471150	+
HGNC:47989	ENSG00000207194.1	RNU6-1026P		chr1	50582404	50582511	+
HGNC:39291	ENSG00000230585.2	PHBP12		chr1	50780340	50781150	+
HGNC:29781	ENSG00000237130.1	MRPS6P2		chr1	50846468	50846837	+
HGNC:1789	ENSG00000123080.12	CDKN2C	ENST00000371761.4	chr1	50960745	50974634	+
HGNC:41879	ENSG00000265538.1	MIR4421		chr1	51059837	51059905	+
HGNC:49935	ENSG00000275816.1	MIR6500		chr1	51060018	51060103	+
HGNC:28096	ENSG00000204006.11	C1orf185	ENST00000371759.7	chr1	51102221	51148086	+
HGNC:1878	ENSG00000213478.2	CFL1P2		chr1	51157788	51158471	-
HGNC:51335	ENSG00000203356.2	LINC01562		chr1	51195095	51235096	-
HGNC:10056	ENSG00000123091.5	RNF11	ENST00000242719.4	chr1	51236273	51273447	+
HGNC:18657	ENSG00000085831.16	TTC39A	ENST00000680483.1	chr1	51287258	51345116	-
HGNC:40851	ENSG00000261664.5	TTC39A-AS1		chr1	51329654	51335324	+
HGNC:3419	ENSG00000085832.17	EPS15	ENST00000371733.8	chr1	51354263	51519266	-
HGNC:47840	ENSG00000206595.1	RNU6-877P		chr1	51382308	51382414	+
HGNC:40219	ENSG00000227070.1	EPS15-AS1		chr1	51518309	51561629	+
HGNC:48244	ENSG00000252032.1	RNU6-1281P		chr1	51538625	51538729	-
HGNC:35456	ENSG00000227742.2	CALR4P		chr1	51561866	51594897	-
HGNC:16386	ENSG00000117859.19	OSBPL9	ENST00000428468.6	chr1	51577179	51798427	+
HGNC:38557	ENSG00000236973.2	GAPDHP51		chr1	51707138	51708137	-
HGNC:43852	ENSG00000232846.1	SLC25A6P3		chr1	51709062	51709940	+
HGNC:7995	ENSG00000078618.23	NRDC	ENST00000352171.12	chr1	51789191	51878805	-
HGNC:37305	ENSG00000283899.1	MIR761		chr1	51836344	51836402	-
HGNC:43963	ENSG00000230604.2	TSEN15P2		chr1	51859778	51860135	+
HGNC:9778	ENSG00000169213.7	RAB3B	ENST00000371655.4	chr1	51907956	51990700	-
HGNC:42824	ENSG00000200839.1	RNA5SP48		chr1	51973410	51973535	+
HGNC:46306	ENSG00000264613.2	RN7SL290P		chr1	51995740	51996039	+
HGNC:24626	ENSG00000117862.13	TXNDC12	ENST00000371626.9	chr1	52020131	52055191	-
HGNC:25160	ENSG00000198841.4	KTI12	ENST00000371614.2	chr1	52032103	52033810	-
HGNC:30008	ENSG00000228369.2	TXNDC12-AS1		chr1	52050918	52052683	+
HGNC:30547	ENSG00000134717.18	BTF3L4	ENST00000313334.13	chr1	52056199	52090716	+
HGNC:6775	ENSG00000157077.16	ZFYVE9	ENST00000287727.8	chr1	52142089	52348671	+
HGNC:46804	ENSG00000241745.3	RN7SL788P		chr1	52150104	52150419	+
HGNC:44507	ENSG00000224255.2	PDCL3P6		chr1	52179848	52180553	+
HGNC:45070	ENSG00000237663.2	DNAJC19P7		chr1	52252062	52252773	-
HGNC:33976	ENSG00000213735.2	ANAPC10P1		chr1	52253621	52254176	+
HGNC:29386	ENSG00000154222.15	CC2D1B	ENST00000284376.8	chr1	52345723	52366205	-
HGNC:39248	ENSG00000224680.4	PLA2G12AP1		chr1	52368677	52369244	+
HGNC:8487	ENSG00000085840.13	ORC1	ENST00000371568.8	chr1	52372829	52404423	-
HGNC:25930	ENSG00000134748.13	PRPF38A	ENST00000257181.10	chr1	52404602	52420836	+
HGNC:28981	ENSG00000134744.14	TUT4	ENST00000257177.9	chr1	52408282	52553487	-
HGNC:44562	ENSG00000236290.1	EEF1GP7		chr1	52573114	52573816	+
HGNC:4559	ENSG00000116157.6	GPX7	ENST00000361314.5	chr1	52602371	52609051	+
HGNC:28757	ENSG00000182183.15	SHISAL2A	ENST00000517870.2	chr1	52633168	52669683	+
HGNC:25716	ENSG00000162377.6	COA7	ENST00000371538.5	chr1	52684449	52698347	-
HGNC:44041	ENSG00000233664.1	NDUFS5P3		chr1	52709122	52709442	+
HGNC:46078	ENSG00000239640.3	RN7SL62P		chr1	52714399	52714695	+
HGNC:25820	ENSG00000162378.13	ZYG11B	ENST00000294353.7	chr1	52726453	52827336	+
HGNC:48523	ENSG00000252018.1	RNU2-30P		chr1	52754322	52754462	+
HGNC:36364	ENSG00000228929.1	RPS13P2		chr1	52772194	52772648	-
HGNC:47932	ENSG00000206627.1	RNU6-969P		chr1	52805108	52805212	-
HGNC:32058	ENSG00000203995.10	ZYG11A	ENST00000371528.2	chr1	52842511	52894998	+
HGNC:23408	ENSG00000121310.17	ECHDC2	ENST00000371522.9	chr1	52895910	52927212	-
HGNC:10606	ENSG00000116171.19	SCP2	ENST00000371514.8	chr1	52927276	53051698	+
HGNC:43795	ENSG00000237279.2	H3P2		chr1	52943536	52943930	-
HGNC:54561	ENSG00000236360.2	RRAS2P1		chr1	52993201	52993702	-
HGNC:42344	ENSG00000226147.1	TUBBP10		chr1	52994726	52996026	+
HGNC:23174	ENSG00000174348.14	PODN	ENST00000312553.10	chr1	53062052	53085501	+
HGNC:43006	ENSG00000227644.2	HIGD1AP11		chr1	53073110	53073389	-
HGNC:10945	ENSG00000162383.13	SLC1A7	ENST00000371494.9	chr1	53087179	53142638	-
HGNC:2330	ENSG00000157184.7	CPT2	ENST00000371486.4	chr1	53196792	53214197	+
HGNC:26059	ENSG00000162384.14	CZIB	ENST00000294360.5	chr1	53214099	53220634	-
HGNC:55408	ENSG00000259818.1	CZIB-DT		chr1	53220663	53224253	+
HGNC:6815	ENSG00000162385.11	MAGOH	ENST00000371470.8	chr1	53226900	53238518	-
HGNC:6700	ENSG00000157193.18	LRP8	ENST00000306052.12	chr1	53242364	53328469	-
HGNC:52561	ENSG00000225675.2	LINC01771		chr1	53328233	53336509	+
HGNC:54344	ENSG00000230138.2	LINC02812		chr1	53366656	53368245	-
HGNC:26869	ENSG00000236253.7	SLC25A3P1		chr1	53413149	53440020	-
HGNC:13913	ENSG00000143006.7	DMRTB1	ENST00000371445.3	chr1	53459399	53467488	+
HGNC:29525	ENSG00000174332.6	GLIS1	ENST00000628545.2	chr1	53506237	53739164	-
HGNC:45629	ENSG00000239007.1	RNU7-95P		chr1	53688749	53688812	-
HGNC:25525	ENSG00000058804.12	NDC1	ENST00000371429.4	chr1	53765478	53838463	-
HGNC:25231	ENSG00000058799.15	YIPF1	ENST00000072644.7	chr1	53851719	53889798	-
HGNC:2883	ENSG00000211452.12	DIO1	ENST00000361921.8	chr1	53891239	53911086	+
HGNC:25019	ENSG00000081870.12	HSPB11	ENST00000194214.10	chr1	53916574	53945699	-
HGNC:28792	ENSG00000116212.15	LRRC42	ENST00000371370.8	chr1	53946085	53968168	+
HGNC:48758	ENSG00000219102.3	HNRNPA3P12		chr1	53974969	53976031	-
HGNC:32069	ENSG00000203985.11	LDLRAD1	ENST00000371360.2	chr1	54007298	54018186	-
HGNC:1239	ENSG00000116209.12	TMEM59	ENST00000234831.10	chr1	54026681	54053504	-
HGNC:26494	ENSG00000116205.14	TCEANC2	ENST00000234827.6	chr1	54053584	54112519	+
HGNC:41769	ENSG00000283749.1	MIR4781		chr1	54054079	54054154	+
HGNC:27297	ENSG00000157211.11	CDCP2	ENST00000530059.2	chr1	54132968	54153770	-
HGNC:32220	ENSG00000215883.11	CYB5RL	ENST00000534324.6	chr1	54169651	54200036	-
HGNC:14034	ENSG00000116221.15	MRPL37	ENST00000360840.9	chr1	54184041	54225464	+
HGNC:15674	ENSG00000157216.16	SSBP3	ENST00000610401.5	chr1	54225433	54413479	-
HGNC:32328	ENSG00000198711.5	SSBP3-AS1		chr1	54236440	54239063	+
HGNC:54304	ENSG00000235741.1	LINC02784		chr1	54516412	54517259	-
HGNC:48793	ENSG00000227453.1	HNRNPA1P63		chr1	54536796	54537758	+
HGNC:18156	ENSG00000162390.18	ACOT11	ENST00000343744.7	chr1	54542257	54639192	+
HGNC:25032	ENSG00000162391.12	FAM151A	ENST00000302250.7	chr1	54609181	54623556	-
HGNC:24802	ENSG00000184313.20	MROH7	ENST00000421030.7	chr1	54641754	54710266	+
HGNC:49180	ENSG00000271723.5	MROH7-TTC4	ENST00000414150.6	chr1	54641786	54742308	+
HGNC:12394	ENSG00000243725.7	TTC4	ENST00000371281.4	chr1	54715861	54742657	+
HGNC:30563	ENSG00000162396.6	PARS2	ENST00000371279.4	chr1	54756898	54764523	-
HGNC:26067	ENSG00000006555.11	TTC22	ENST00000371276.9	chr1	54779712	54801323	-
HGNC:26854	ENSG00000162398.12	LEXM	ENST00000371273.4	chr1	54806063	54842252	+
HGNC:2859	ENSG00000116133.13	DHCR24	ENST00000371269.9	chr1	54849627	54887195	-
HGNC:53969	ENSG00000233203.6	DHCR24-DT		chr1	54887563	54888850	+
HGNC:27296	ENSG00000143001.5	TMEM61	ENST00000371268.4	chr1	54980628	54992288	+
HGNC:16512	ENSG00000162399.9	BSND	ENST00000651561.1	chr1	54998933	55017172	+
HGNC:20001	ENSG00000169174.11	PCSK9	ENST00000302118.5	chr1	55039447	55064852	+
HGNC:12623	ENSG00000162402.14	USP24	ENST00000294383.7	chr1	55066359	55215364	-
HGNC:53113	ENSG00000231090.2	MIR4422HG		chr1	55217645	55324691	+
HGNC:39711	ENSG00000231095.1	GYG1P3		chr1	55222379	55223372	+
HGNC:41654	ENSG00000265822.1	MIR4422		chr1	55225641	55225723	+
HGNC:4434	ENSG00000231900.3	GOT2P1		chr1	55367466	55368774	+
HGNC:52316	ENSG00000232198.2	MTCO2P34		chr1	55372710	55373316	-
HGNC:46015	ENSG00000199831.1	RN7SKP291		chr1	55376526	55376852	-
HGNC:47793	ENSG00000252162.1	RNU6-830P		chr1	55398514	55398620	+
HGNC:52543	ENSG00000233079.3	LINC01755		chr1	55868254	55950119	+
HGNC:52541	ENSG00000230250.3	LINC01753		chr1	55915603	55944980	-
HGNC:45157	ENSG00000227104.3	PIGQP1		chr1	55938714	55939280	-
HGNC:35595	ENSG00000229871.1	RPSAP20		chr1	56207567	56208456	-
HGNC:52557	ENSG00000223956.4	LINC01767		chr1	56414935	56417137	+
HGNC:9229	ENSG00000162407.9	PLPP3	ENST00000371250.4	chr1	56494761	56645301	-
HGNC:36205	ENSG00000236776.1	RPL21P23		chr1	56538452	56538911	+
HGNC:51576	ENSG00000224980.1	RPL23AP85		chr1	56585612	56586242	-
HGNC:9377	ENSG00000162409.12	PRKAA2	ENST00000371244.9	chr1	56645314	56715335	+
HGNC:27295	ENSG00000187889.13	FYB2	ENST00000343433.7	chr1	56718789	56819696	-
HGNC:1352	ENSG00000157131.11	C8A	ENST00000361249.4	chr1	56854797	56918223	+
HGNC:1353	ENSG00000021852.13	C8B	ENST00000371237.9	chr1	56929207	56966140	-
HGNC:2661	ENSG00000173406.16	DAB1	ENST00000371236.7	chr1	56994778	58546734	-
HGNC:36367	ENSG00000236888.1	RPS20P5		chr1	57605847	57606206	-
HGNC:49443	ENSG00000226759.8	DAB1-AS1		chr1	57860532	57880905	+
HGNC:5032	ENSG00000229887.4	HNRNPA1P6		chr1	58047889	58049335	-
HGNC:35680	ENSG00000223416.3	RPS26P15		chr1	58056133	58056480	-
HGNC:29661	ENSG00000162600.12	OMA1	ENST00000371226.8	chr1	58415384	58546802	-
HGNC:46729	ENSG00000264128.2	RN7SL713P		chr1	58565631	58565932	-
HGNC:11530	ENSG00000184292.7	TACSTD2	ENST00000371225.4	chr1	58575433	58577252	-
HGNC:29401	ENSG00000162601.11	MYSM1	ENST00000472487.6	chr1	58643440	58700077	-
HGNC:6204	ENSG00000177606.8	JUN	ENST00000371222.4	chr1	58776845	58784048	-
HGNC:49450	ENSG00000234807.8	LINC01135		chr1	58784384	58901109	+
HGNC:54297	ENSG00000232453.7	LINC02777		chr1	58882868	58931897	-
HGNC:50589	ENSG00000237352.5	LINC01358		chr1	58933643	59240555	+
HGNC:8915	ENSG00000228121.1	PHBP3		chr1	58999676	59000494	+
HGNC:55265	ENSG00000224609.8	FGGY-DT		chr1	59131932	59296491	-
HGNC:25610	ENSG00000172456.18	FGGY	ENST00000303721.12	chr1	59296638	59810647	+
HGNC:41847	ENSG00000266150.1	MIR4711		chr1	59733227	59733296	-
HGNC:19884	ENSG00000134709.13	HOOK1	ENST00000371208.5	chr1	59814786	59876322	+
HGNC:2634	ENSG00000134716.11	CYP2J2	ENST00000371204.4	chr1	59893308	59926773	-
HGNC:46491	ENSG00000265535.2	RN7SL475P		chr1	59974757	59975054	-
HGNC:28547	ENSG00000162598.13	C1orf87	ENST00000371201.3	chr1	59987269	60073770	-
HGNC:44075	ENSG00000229332.2	PGBD4P8		chr1	60097415	60097976	+
HGNC:54298	ENSG00000238242.2	LINC02778		chr1	60114875	60149784	+
HGNC:52535	ENSG00000226476.7	LINC01748		chr1	60515716	60640507	-
HGNC:7784	ENSG00000162599.17	NFIA	ENST00000403491.8	chr1	60865259	61462788	+
HGNC:40401	ENSG00000237928.6	NFIA-AS2		chr1	60912675	61056885	-
HGNC:40402	ENSG00000237853.6	NFIA-AS1		chr1	61248945	61253510	-
HGNC:24142	ENSG00000162604.12	TM2D1	ENST00000606498.5	chr1	61681046	61725423	-
HGNC:55256	ENSG00000271200.1	PATJ-DT		chr1	61741998	61742424	-
HGNC:28881	ENSG00000132849.22	PATJ	ENST00000642238.2	chr1	61742477	62178675	+
HGNC:47377	ENSG00000200575.1	RNU6-414P		chr1	61816419	61816522	+
HGNC:48140	ENSG00000212360.1	RNU6-1177P		chr1	61852499	61852602	+
HGNC:31854	ENSG00000236646.1	LAMTOR5P1		chr1	62038842	62039111	+
HGNC:46196	ENSG00000242860.3	RN7SL180P		chr1	62072448	62072741	+
HGNC:38200	ENSG00000263908.1	MIR3116-1		chr1	62078786	62078859	+
HGNC:38318	ENSG00000283690.1	MIR3116-2		chr1	62078789	62078856	-
HGNC:45154	ENSG00000234204.1	PIGPP2		chr1	62189131	62189953	+
HGNC:35648	ENSG00000234088.1	RPS15AP7		chr1	62190522	62190926	+
HGNC:25595	ENSG00000240563.2	L1TD1	ENST00000498273.2	chr1	62194849	62212328	+
HGNC:27263	ENSG00000132854.19	KANK4	ENST00000371153.9	chr1	62236165	62319434	-
HGNC:47334	ENSG00000201153.1	RNU6-371P		chr1	62298149	62298256	-
HGNC:12607	ENSG00000162607.13	USP1	ENST00000339950.5	chr1	62436297	62451804	+
HGNC:19190	ENSG00000116641.18	DOCK7	ENST00000635253.2	chr1	62454298	62688386	-
HGNC:491	ENSG00000132855.5	ANGPTL3	ENST00000371129.4	chr1	62597520	62606313	+
HGNC:16040	ENSG00000125703.15	ATG4C	ENST00000317868.9	chr1	62784132	62865516	+
HGNC:52527	ENSG00000229537.7	LINC01739		chr1	62975751	63022504	-
HGNC:27294	ENSG00000224209.8	LINC00466		chr1	63159083	63317274	-
HGNC:42825	ENSG00000252259.1	RNA5SP49		chr1	63186336	63186450	-
HGNC:51914	ENSG00000223683.1	RPSAP65		chr1	63262113	63262707	+
HGNC:40241	ENSG00000230798.6	FOXD3-AS1		chr1	63320878	63324441	-
HGNC:3804	ENSG00000187140.6	FOXD3	ENST00000371116.4	chr1	63322567	63325128	+
HGNC:50261	ENSG00000275836.1	MIR6068		chr1	63326925	63326984	-
HGNC:23157	ENSG00000088035.18	ALG6	ENST00000263440.6	chr1	63367575	63438553	+
HGNC:6157	ENSG00000142856.17	ITGB3BP	ENST00000271002.15	chr1	63440770	63593721	-
HGNC:29379	ENSG00000203965.13	EFCAB7	ENST00000371088.5	chr1	63523372	63572693	+
HGNC:46504	ENSG00000264271.2	RN7SL488P		chr1	63529613	63529898	-
