Cancer	Gene_symbol	Ensembl_ID	Gene_biotype	ENTREZID	Onco_gene_OncoVar	P_value	FDR	OncoVar_Score	CGC	OncoKB	OncoVar	MutPanning	2020Rule	CTAT	HCD	Intogen	Oncogene	TSgene	CGCPointMut	FASMIC	MouseMut	PMID_29056346	PMID_29056346_collected_known	TCGA_papers	DriverDBv3	Therapeutic_target_in_PMID_30971826	Consensus_Score	Driver Level
PanCancer	RPL10	ENSG00000268963	protein_coding	6134	Y	0.120279016381311	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	Y	N	N	N	N	Y	N	Y	N	22	4
PanCancer	RPS6KA3	ENSG00000177189	protein_coding	6197	Y	0	0	1	N	N	Y	Y	N	N	N	N	N	N	N	N	N	Y	Y	N	Y	N	22	4
PanCancer	SMC1A	ENSG00000269384	protein_coding	8243	Y	0.187949737652348	0.596573590279973	0.46618351258099	2	TSG	N	N	N	N	Y	Y	N	N	N	N	N	Y	Y	Y	Y	Y	25	4
PanCancer	SSX1	ENSG00000268546	protein_coding	6756	Y	0.272116559084929	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	SSX2	ENSG00000268447	protein_coding	6757	Y	0.596573590279973	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	21	4
PanCancer	SSX4	ENSG00000269791	protein_coding	6759	Y	0.518378477739184	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	STAG2	ENSG00000101972	protein_coding	10735	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	N	N	N	N	Y	Y	Y	Y	Y	47	4
PanCancer	TFE3	ENSG00000269748	protein_coding	7030	Y	0.0501204386504232	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	USP9X	ENSG00000124486	protein_coding	8239	Y	0.000246348825015659	0.027946905593443	0.68268929907925	N	N	Y	Y	N	TSG	N	N	N	N	N	N	Y	N	N	Y	Y	N	23	4
PanCancer	WAS	ENSG00000267912	protein_coding	7454	Y	0.0873925186448158	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	ZMYM3	ENSG00000147130	protein_coding	9203	Y	0.000927934455200034	0.0840220890776342	0.607883461164439	2	Y	N	Y	N	N	N	N	N	N	N	N	N	Y	Y	N	Y	N	32	4
PanCancer	ZRSR2	ENSG00000169249	protein_coding	8233	Y	0.00755361950070811	0.426090912167016	0.490712106193947	1	Y	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	22	4
